dep_car_r3,hasOrigin,BWI
dep_car_r4,hasDest,FLL
dep_car_r4,hasFlight,DL_1514
dep_car_r4,hasOrigin,LGA
dep_car_r5,hasDest,ATL
dep_car_r5,hasDest,ori
dep_car_r5,hasFlight,DL_1554
dep_car_r6,hasDest,MSP
dep_car_r6,hasFlight,DL_2115
dep_car_r6,hasOrigin,ABQ
dep_car_r7,hasDest,IAH
dep_car_r7,hasFlight,DL_2208
dep_car_r7,hasOrigin,ATL
dep_car_r7,hasOrigin,ori
dep_car_r8,hasDest,MCI
dep_car_r8,hasFlight,DL_2256
dep_car_r9,hasDest,BNA
dep_car_r9,hasFlight,DL_2599
dep_car_r9,hasOrigin,ATL
dep_car_r9,hasOrigin,ori
ori,hasNeiRecDep2_4,dep_SAV_r4
ori,neighbourRecentDepProperty,dep_SAV_r4
AGS,serveCity,Augusta
ATL,hasNeiRecDep2_5,dep_SAV_r5
ATL,neighbourRecentDepProperty,dep_SAV_r5
Augusta,locatedIn,S_GA
DTW,serveCity,Detroit
Detroit,locatedIn,S_MI
EWR,serveCity,Newark
FNT,serveCity,Flint
Flint,locatedIn,S_MI
GSO,serveCity,High_Point
GSO,serveCity,Greensboro
Greensboro,locatedIn,S_NC
High_Point,locatedIn,S_NC
MDW,serveCity,Chicago
MKE,serveCity,Milwaukee
MSY,serveCity,New_Orleans
Milwaukee,locatedIn,S_WI
New_Orleans,locatedIn,S_LA
Newark,locatedIn,S_NJ
PDX,serveCity,Portland
Portland,locatedIn,S_OR
SAN,serveCity,San_Diego
SAV,hasRecDep5,dep_SAV_r5
SAV,recentDepProperty,dep_SAV_r5
SHV,serveCity,Shreveport
San_Diego,locatedIn,S_CA
Shreveport,locatedIn,S_LA
TPA,serveCity,Tampa
Tampa,locatedIn,S_FL
dep,hasFlight,DL_1390
dep_ATL_r1,hasDest,PDX
dep_ATL_r1,hasFlight,DL_503
dep_ATL_r10,hasDest,FNT
dep_ATL_r10,hasFlight,DL_830
dep_ATL_r11,hasDest,MDW
dep_ATL_r11,hasFlight,DL_1682
dep_ATL_r12,hasDest,MSP
dep_ATL_r12,hasFlight,DL_744
dep_ATL_r13,hasDest,MCO
dep_ATL_r13,hasFlight,DL_825
dep_ATL_r2,hasDest,AGS
dep_ATL_r2,hasFlight,DL_1188
dep_ATL_r3,hasDest,IAD
dep_ATL_r3,hasFlight,DL_1195
dep_ATL_r4,hasDest,SHV
dep_ATL_r4,hasFlight,EV_5544
dep_ATL_r5,hasDest,DTW
dep_ATL_r5,hasFlight,DL_902
dep_ATL_r6,hasDest,MEM
dep_ATL_r6,hasFlight,DL_1281
dep_ATL_r7,hasDest,GSO
dep_ATL_r7,hasFlight,DL_1461
dep_ATL_r8,hasDest,JFK
dep_ATL_r8,hasFlight,DL_474
dep_ATL_r9,hasDest,MKE
dep_ATL_r9,hasFlight,DL_2035
dep_BNA_r1,hasCarrier,MQ
dep_BNA_r1,hasDest,LGA
dep_BNA_r1,hasFlight,MQ_3461
dep_BNA_r2,hasCarrier,MQ
dep_BNA_r2,hasDest,ORD
dep_BNA_r2,hasFlight,MQ_3131
dep_BNA_r3,hasDest,BWI
dep_BNA_r3,hasFlight,WN_4646
dep_BNA_r4,hasCarrier,OO
dep_BNA_r4,hasDest,MSP
dep_BNA_r4,hasFlight,OO_4710
dep_BNA_r5,hasCarrier,EV
dep_BNA_r5,hasDest,ORD
dep_BNA_r5,hasFlight,EV_6005
dep_CLT_r1,hasCarrier,US
dep_CLT_r1,hasDest,DFW
dep_CLT_r1,hasDest,des
dep_CLT_r1,hasFlight,US_725
dep_CLT_r2,hasCarrier,US
dep_CLT_r2,hasDest,SFO
dep_CLT_r2,hasFlight,US_1853
dep_CLT_r3,hasCarrier,US
dep_CLT_r3,hasDest,IAH
dep_CLT_r3,hasFlight,US_2069
dep_CLT_r4,hasCarrier,US
dep_CLT_r4,hasDest,EWR
dep_CLT_r4,hasFlight,US_1972
dep_CLT_r5,hasCarrier,US
dep_CLT_r5,hasDest,BWI
dep_CLT_r5,hasFlight,US_2063
dep_DL_ori_r1,hasDest,PDX
dep_DL_ori_r1,hasFlight,DL_503
dep_DL_ori_r2,hasDest,AGS
dep_DL_ori_r2,hasFlight,DL_1188
dep_DL_ori_r3,hasDest,IAD
dep_DL_ori_r3,hasFlight,DL_1195
dep_DL_ori_r4,hasDest,DTW
dep_DL_ori_r4,hasFlight,DL_902
dep_DL_ori_r5,hasDest,MEM
dep_DL_ori_r5,hasFlight,DL_1281
dep_SAV_r1,hasCarrier,EV
dep_SAV_r1,hasDest,IAD
dep_SAV_r1,hasFlight,EV_5749
dep_SAV_r3,hasDest,IAH
dep_SAV_r3,hasFlight,EV_4415
dep_SAV_r5,hasCarrier,EV
dep_SAV_r5,hasDest,EWR
dep_SAV_r5,hasFlight,EV_3844
dep_SAV_r5,hasOrigin,SAV
dep_car_r1,hasFlight,DL_408
dep_car_r1,hasOrigin,MIA
dep_car_r10,hasFlight,DL_2039
dep_car_r10,hasOrigin,DCA
dep_car_r2,hasDest,PDX
dep_car_r2,hasFlight,DL_503
dep_car_r3,hasDest,AGS
dep_car_r3,hasFlight,DL_1188
dep_car_r4,hasDest,IAD
dep_car_r4,hasFlight,DL_1195
dep_car_r4,hasOrigin,ATL
dep_car_r4,hasOrigin,ori
dep_car_r5,hasDest,MSP
dep_car_r5,hasFlight,DL_1770
dep_car_r5,hasOrigin,SEA
dep_car_r6,hasDest,CLT
dep_car_r6,hasFlight,DL_1785
dep_car_r6,hasOrigin,MSP
dep_car_r7,hasDest,MSP
dep_car_r7,hasFlight,DL_1787
dep_car_r7,hasOrigin,SAN
dep_car_r8,hasDest,ATL
dep_car_r8,hasDest,ori
dep_car_r8,hasFlight,DL_1862
dep_car_r8,hasOrigin,MSY
dep_car_r9,hasDest,LGA
dep_car_r9,hasFlight,DL_1875
dep_car_r9,hasOrigin,TPA
ori,hasNeiRecDep2_5,dep_SAV_r5
ori,neighbourRecentDepProperty,dep_SAV_r5
BQK,serveCity,Brunswick
Brunswick,locatedIn,S_GA
CAE,serveCity,Columbia
CLE,serveCity,Cleveland
Cleveland,locatedIn,S_OH
Columbia,locatedIn,S_SC
Harrisburg,locatedIn,S_PA
IND,serveCity,Indianapolis
Indianapolis,locatedIn,S_IN
MDT,serveCity,Harrisburg
MLB,serveCity,Melbourne
Melbourne,locatedIn,S_FL
Norfolk,locatedIn,S_VA
ORF,serveCity,Norfolk
PHX,serveCity,Phoenix
PIT,serveCity,Pittsburgh
Phoenix,locatedIn,S_AZ
Pittsburgh,locatedIn,S_PA
dep,hasFlight,DL_1265
dep_ATL_r1,hasCarrier,E
dep_ATL_r1,hasDest,SYR
dep_ATL_r1,hasFlight,E_4375
dep_ATL_r10,hasDest,MLB
dep_ATL_r10,hasFlight,DL_1407
dep_ATL_r11,hasDest,SAV
dep_ATL_r11,hasFlight,DL_1694
dep_ATL_r12,hasCarrier,OH
dep_ATL_r12,hasDest,CLE
dep_ATL_r12,hasFlight,OH_6506
dep_ATL_r13,hasCarrier,EV
dep_ATL_r13,hasDest,CAE
dep_ATL_r13,hasFlight,EV_4947
dep_ATL_r2,hasDest,PBI
dep_ATL_r2,hasFlight,DL_1787
dep_ATL_r3,hasDest,BWI
dep_ATL_r3,hasFlight,DL_1886
dep_ATL_r4,hasCarrier,XE
dep_ATL_r4,hasDest,IAH
dep_ATL_r4,hasFlight,XE_2432
dep_ATL_r5,hasDest,MDT
dep_ATL_r5,hasFlight,EV_5254
dep_ATL_r6,hasCarrier,EV
dep_ATL_r6,hasDest,BQK
dep_ATL_r6,hasFlight,EV_5527
dep_ATL_r7,hasCarrier,OO
dep_ATL_r7,hasDest,SAT
dep_ATL_r7,hasFlight,OO_4461
dep_ATL_r8,hasDest,ORF
dep_ATL_r8,hasFlight,DL_1468
dep_ATL_r9,hasCarrier,FL
dep_ATL_r9,hasDest,MSY
dep_ATL_r9,hasFlight,FL_450
dep_BNA_r1,hasCarrier,XE
dep_BNA_r1,hasDest,IAH
dep_BNA_r1,hasFlight,XE_3025
dep_BNA_r2,hasCarrier,OH
dep_BNA_r2,hasDest,JFK
dep_BNA_r2,hasFlight,OH_6428
dep_BNA_r3,hasDest,ATL
dep_BNA_r3,hasDest,ori
dep_BNA_r3,hasFlight,EV_5056
dep_BNA_r4,hasCarrier,YV
dep_BNA_r4,hasDest,CLT
dep_BNA_r4,hasFlight,YV_2638
dep_BNA_r5,hasDest,HOU
dep_BNA_r5,hasFlight,WN_44
dep_CLT_r1,hasDest,EWR
dep_CLT_r1,hasFlight,US_1972
dep_CLT_r2,hasCarrier,XE
dep_CLT_r2,hasDest,IAH
dep_CLT_r2,hasFlight,XE_2960
dep_CLT_r3,hasDest,BOS
dep_CLT_r3,hasFlight,US_1770
dep_CLT_r4,hasCarrier,YV
dep_CLT_r4,hasDest,CLE
dep_CLT_r4,hasFlight,YV_2658
dep_CLT_r5,hasFlight,US_1222
dep_DL_ori_r1,hasDest,PBI
dep_DL_ori_r1,hasFlight,DL_1787
dep_DL_ori_r2,hasDest,BWI
dep_DL_ori_r2,hasFlight,DL_1886
dep_DL_ori_r3,hasDest,ORF
dep_DL_ori_r3,hasFlight,DL_1468
dep_DL_ori_r4,hasDest,MLB
dep_DL_ori_r4,hasFlight,DL_1407
dep_DL_ori_r5,hasDest,SAV
dep_DL_ori_r5,hasFlight,DL_1694
dep_SAV_r1,hasCarrier,XE
dep_SAV_r1,hasDest,EWR
dep_SAV_r1,hasFlight,XE_2643
dep_SAV_r2,hasCarrier,EV
dep_SAV_r2,hasDest,IAD
dep_SAV_r2,hasFlight,EV_7049
dep_SAV_r3,hasDest,ATL
dep_SAV_r3,hasDest,ori
dep_SAV_r3,hasFlight,EV_4982
dep_SAV_r4,hasCarrier,XE
dep_SAV_r4,hasDest,IAH
dep_SAV_r4,hasFlight,XE_2414
dep_SAV_r5,hasDest,ATL
dep_SAV_r5,hasDest,ori
dep_SAV_r5,hasFlight,EV_5609
dep_car_r1,hasDest,LAX
dep_car_r1,hasFlight,DL_709
dep_car_r1,hasOrigin,JFK
dep_car_r10,hasDest,MSP
dep_car_r10,hasFlight,DL_2360
dep_car_r10,hasOrigin,SEA
dep_car_r2,hasDest,ATL
dep_car_r2,hasDest,ori
dep_car_r2,hasFlight,DL_1409
dep_car_r2,hasOrigin,EWR
dep_car_r3,hasFlight,DL_1613
dep_car_r3,hasOrigin,IND
dep_car_r4,hasDest,ATL
dep_car_r4,hasDest,ori
dep_car_r4,hasFlight,DL_1769
dep_car_r5,hasDest,PBI
dep_car_r5,hasFlight,DL_1787
dep_car_r5,hasOrigin,ATL
dep_car_r5,hasOrigin,ori
dep_car_r6,hasDest,BWI
dep_car_r6,hasFlight,DL_1886
dep_car_r7,hasFlight,DL_1969
dep_car_r7,hasOrigin,DCA
dep_car_r8,hasDest,MSP
dep_car_r8,hasFlight,DL_2120
dep_car_r8,hasOrigin,PHX
dep_car_r9,hasDest,PIT
dep_car_r9,hasFlight,DL_2277
Akron,locatedIn,S_OH
Beaufort,locatedIn,S_NC
CAK,serveCity,Akron
CRW,serveCity,Dunbar
CRW,serveCity,Charleston
Charleston,locatedIn,S_WV
Dunbar,locatedIn,S_WV
EWN,serveCity,Beaufort
EWN,serveCity,New_Bern
EWN,serveCity,Morehead
JAX,serveCity,Jacksonville
Jacksonville,locatedIn,S_FL
MLI,serveCity,Moline
MYR,serveCity,Myrtle_Beach
Moline,locatedIn,S_IL
Morehead,locatedIn,S_NC
Myrtle_Beach,locatedIn,S_SC
New_Bern,locatedIn,S_NC
SLC,serveCity,Salt_Lake_City
Salt_Lake_City,locatedIn,S_UT
dep,hasFlight,DL_75
dep_ATL_r1,hasDest,DTW
dep_ATL_r1,hasFlight,DL_1166
dep_ATL_r10,hasDest,EWN
dep_ATL_r10,hasFlight,EV_5398
dep_ATL_r11,hasDest,MIA
dep_ATL_r11,hasFlight,DL_1860
dep_ATL_r12,hasDest,FNT
dep_ATL_r12,hasFlight,DL_2053
dep_ATL_r13,hasDest,ROC
dep_ATL_r13,hasFlight,DL_2104
dep_ATL_r2,hasDest,DEN
dep_ATL_r2,hasFlight,DL_2016
dep_ATL_r3,hasCarrier,FL
dep_ATL_r3,hasDest,MEM
dep_ATL_r3,hasFlight,FL_161
dep_ATL_r4,hasDest,CAK
dep_ATL_r4,hasFlight,DL_1785
dep_ATL_r5,hasDest,CLT
dep_ATL_r5,hasFlight,DL_335
dep_ATL_r6,hasDest,MYR
dep_ATL_r6,hasFlight,EV_4898
dep_ATL_r7,hasCarrier,EV
dep_ATL_r7,hasDest,MLI
dep_ATL_r7,hasFlight,EV_5377
dep_ATL_r8,hasCarrier,EV
dep_ATL_r8,hasDest,ATW
dep_ATL_r8,hasFlight,EV_5323
dep_ATL_r9,hasCarrier,EV
dep_ATL_r9,hasDest,CRW
dep_ATL_r9,hasFlight,EV_5482
dep_BNA_r1,hasCarrier,EV
dep_BNA_r1,hasFlight,EV_4097
dep_BNA_r2,hasDest,SAN
dep_BNA_r2,hasFlight,WN_765
dep_BNA_r3,hasDest,DEN
dep_BNA_r3,hasFlight,WN_242
dep_BNA_r4,hasDest,MCI
dep_BNA_r4,hasFlight,WN_429
dep_BNA_r5,hasDest,RDU
dep_BNA_r5,hasFlight,WN_503
dep_CLT_r1,hasCarrier,DL
dep_CLT_r1,hasCarrier,car
dep_CLT_r1,hasDest,MSP
dep_CLT_r1,hasFlight,DL_2030
dep_CLT_r2,hasDest,JAX
dep_CLT_r2,hasFlight,US_1109
dep_CLT_r3,hasDest,EWR
dep_CLT_r3,hasFlight,US_1972
dep_CLT_r4,hasDest,IND
dep_CLT_r4,hasFlight,YV_2692
dep_CLT_r5,hasDest,DCA
dep_CLT_r5,hasFlight,US_725
dep_DL_ori_r1,hasDest,DTW
dep_DL_ori_r1,hasFlight,DL_1166
dep_DL_ori_r2,hasDest,DEN
dep_DL_ori_r2,hasFlight,DL_2016
dep_DL_ori_r3,hasDest,CAK
dep_DL_ori_r3,hasFlight,DL_1785
dep_DL_ori_r4,hasDest,CLT
dep_DL_ori_r4,hasFlight,DL_335
dep_DL_ori_r5,hasDest,MIA
dep_DL_ori_r5,hasFlight,DL_1860
dep_SAV_r1,hasDest,IAH
dep_SAV_r1,hasFlight,EV_4415
dep_SAV_r2,hasFlight,EV_5749
dep_SAV_r3,hasCarrier,DL
dep_SAV_r3,hasCarrier,car
dep_SAV_r3,hasFlight,DL_1419
dep_SAV_r4,hasCarrier,YV
dep_SAV_r4,hasDest,CLT
dep_SAV_r4,hasFlight,YV_2692
dep_SAV_r5,hasFlight,EV_4672
dep_car_r1,hasDest,MSP
dep_car_r1,hasFlight,DL_1763
dep_car_r10,hasFlight,DL_1862
dep_car_r10,hasOrigin,MSY
dep_car_r2,hasDest,MSP
dep_car_r2,hasFlight,DL_1787
dep_car_r2,hasOrigin,SAN
dep_car_r3,hasDest,MSP
dep_car_r3,hasFlight,DL_1074
dep_car_r3,hasOrigin,SLC
dep_car_r4,hasDest,ORD
dep_car_r4,hasFlight,DL_1154
dep_car_r5,hasDest,DTW
dep_car_r5,hasFlight,DL_1166
dep_car_r6,hasDest,PDX
dep_car_r6,hasFlight,DL_1194
dep_car_r6,hasOrigin,SLC
dep_car_r7,hasFlight,DL_1584
dep_car_r7,hasOrigin,ROC
dep_car_r8,hasDest,JFK
dep_car_r8,hasFlight,DL_1644
dep_car_r8,hasOrigin,FLL
dep_car_r9,hasDest,DCA
dep_car_r9,hasFlight,DL_1664
CVG,serveCity,Cincinnati
Cincinnati,locatedIn,S_OH
JAN,serveCity,Jackson
JAN,serveCity,Vicksburg
Jackson,locatedIn,S_MS
Knoxville,locatedIn,S_TN
TYS,serveCity,Knoxville
Vicksburg,locatedIn,S_MS
dep_ATL_r1,hasCarrier,CO
dep_ATL_r1,hasDest,EWR
dep_ATL_r1,hasFlight,CO_1608
dep_ATL_r10,hasCarrier,FL
dep_ATL_r10,hasDest,SAT
dep_ATL_r10,hasFlight,FL_659
dep_ATL_r11,hasDest,CVG
dep_ATL_r11,hasFlight,DL_177
dep_ATL_r12,hasDest,MYR
dep_ATL_r12,hasFlight,DL_1173
dep_ATL_r13,hasDest,JAN
dep_ATL_r13,hasFlight,DL_2303
dep_ATL_r2,hasDest,CLT
dep_ATL_r2,hasFlight,DL_335
dep_ATL_r3,hasDest,EWR
dep_ATL_r3,hasFlight,DL_926
dep_ATL_r4,hasDest,FLL
dep_ATL_r4,hasFlight,DL_1626
dep_ATL_r5,hasDest,DFW
dep_ATL_r5,hasDest,des
dep_ATL_r5,hasFlight,DL_2210
dep_ATL_r6,hasDest,MLB
dep_ATL_r6,hasFlight,EV_4997
dep_ATL_r7,hasDest,TYS
dep_ATL_r7,hasFlight,EV_5369
dep_ATL_r8,hasCarrier,YV
dep_ATL_r8,hasDest,ORD
dep_ATL_r8,hasFlight,YV_3746
dep_ATL_r9,hasDest,LGA
dep_ATL_r9,hasFlight,FL_354
dep_BNA_r1,hasDest,MCI
dep_BNA_r1,hasFlight,WN_51
dep_BNA_r2,hasCarrier,XE
dep_BNA_r2,hasDest,IAH
dep_BNA_r2,hasFlight,XE_4667
dep_BNA_r3,hasCarrier,MQ
dep_BNA_r3,hasDest,DCA
dep_BNA_r3,hasFlight,MQ_4568
dep_BNA_r4,hasCarrier,F9
dep_BNA_r4,hasFlight,F9_231
dep_BNA_r5,hasCarrier,MQ
dep_BNA_r5,hasDest,LGA
dep_BNA_r5,hasFlight,MQ_4602
dep_CLT_r1,hasDest,TPA
dep_CLT_r1,hasFlight,US_907
dep_CLT_r3,hasFlight,US_1222
dep_CLT_r4,hasDest,PIT
dep_CLT_r4,hasFlight,US_1170
dep_CLT_r5,hasDest,IAH
dep_CLT_r5,hasFlight,US_1181
dep_DL_ori_r1,hasDest,CLT
dep_DL_ori_r1,hasFlight,DL_335
dep_DL_ori_r2,hasDest,EWR
dep_DL_ori_r2,hasFlight,DL_926
dep_DL_ori_r3,hasDest,FLL
dep_DL_ori_r3,hasFlight,DL_1626
dep_DL_ori_r4,hasDest,DFW
dep_DL_ori_r4,hasDest,des
dep_DL_ori_r4,hasFlight,DL_2210
dep_DL_ori_r5,hasDest,CVG
dep_DL_ori_r5,hasFlight,DL_177
dep_SAV_r1,hasFlight,XE_5857
dep_SAV_r2,hasFlight,DL_1419
dep_SAV_r3,hasCarrier,XE
dep_SAV_r3,hasFlight,XE_4411
dep_car_r1,hasDest,CLT
dep_car_r1,hasFlight,DL_335
dep_car_r1,hasOrigin,ATL
dep_car_r1,hasOrigin,ori
dep_car_r2,hasDest,BWI
dep_car_r2,hasFlight,DL_917
dep_car_r2,hasOrigin,MSP
dep_car_r3,hasDest,EWR
dep_car_r3,hasFlight,DL_926
dep_car_r4,hasDest,LAX
dep_car_r4,hasFlight,DL_963
dep_car_r4,hasOrigin,JFK
dep_car_r5,hasFlight,DL_1073
dep_car_r5,hasOrigin,PDX
dep_car_r6,hasDest,FLL
dep_car_r6,hasFlight,DL_1626
dep_car_r7,hasDest,DCA
dep_car_r7,hasFlight,DL_1672
dep_car_r7,hasOrigin,MSP
dep_car_r8,hasDest,DTW
dep_car_r8,hasFlight,DL_1804
dep_car_r9,hasDest,ATL
dep_car_r9,hasDest,ori
dep_car_r9,hasFlight,DL_1862
dep_car_r9,hasOrigin,MSY
ANC,serveCity,Anchorage
AVL,serveCity,Asheville
Anchorage,locatedIn,S_AK
Asheville,locatedIn,S_NC
PHL,serveCity,Philadelphia
Philadelphia,locatedIn,S_PA
dep_ATL_r1,hasDest,ANC
dep_ATL_r1,hasFlight,DL_2469
dep_ATL_r10,hasDest,MSY
dep_ATL_r10,hasFlight,DL_1293
dep_ATL_r11,hasDest,JAX
dep_ATL_r11,hasFlight,DL_1416
dep_ATL_r12,hasDest,FLL
dep_ATL_r12,hasFlight,DL_1615
dep_ATL_r13,hasDest,AVL
dep_ATL_r13,hasFlight,EV_4924
dep_ATL_r2,hasDest,EWR
dep_ATL_r2,hasFlight,DL_2537
dep_ATL_r3,hasDest,LAX
dep_ATL_r3,hasFlight,DL_370
dep_ATL_r4,hasDest,ORD
dep_ATL_r4,hasFlight,DL_392
dep_ATL_r5,hasDest,MIA
dep_ATL_r5,hasFlight,DL_692
dep_ATL_r6,hasDest,MSP
dep_ATL_r6,hasFlight,DL_746
dep_ATL_r7,hasDest,MCO
dep_ATL_r7,hasFlight,DL_897
dep_ATL_r8,hasDest,BOS
dep_ATL_r8,hasFlight,DL_980
dep_ATL_r9,hasDest,MEM
dep_ATL_r9,hasFlight,DL_1281
dep_BNA_r1,hasDest,BWI
dep_BNA_r1,hasFlight,WN_142
dep_BNA_r2,hasDest,CHS
dep_BNA_r2,hasFlight,WN_4453
dep_BNA_r3,hasDest,MCI
dep_BNA_r3,hasFlight,WN_460
dep_BNA_r4,hasCarrier,DL
dep_BNA_r4,hasCarrier,car
dep_BNA_r4,hasDest,ATL
dep_BNA_r4,hasDest,ori
dep_BNA_r4,hasFlight,DL_1676
dep_BNA_r5,hasDest,TPA
dep_BNA_r5,hasFlight,WN_723
dep_CLT_r1,hasDest,DCA
dep_CLT_r1,hasFlight,AA_1938
dep_CLT_r2,hasFlight,AA_2069
dep_CLT_r3,hasDest,MSP
dep_CLT_r3,hasFlight,AA_1855
dep_CLT_r4,hasDest,BWI
dep_CLT_r4,hasFlight,AA_2063
dep_CLT_r5,hasDest,PHL
dep_CLT_r5,hasFlight,AA_716
dep_DL_ori_r1,hasDest,ANC
dep_DL_ori_r1,hasFlight,DL_2469
dep_DL_ori_r2,hasFlight,DL_2537
dep_DL_ori_r3,hasDest,LAX
dep_DL_ori_r3,hasFlight,DL_370
dep_DL_ori_r4,hasDest,ORD
dep_DL_ori_r4,hasFlight,DL_392
dep_DL_ori_r5,hasFlight,DL_692
dep_SAV_r3,hasFlight,DL_1752
dep_SAV_r4,hasCarrier,EV
dep_SAV_r4,hasDest,EWR
dep_SAV_r4,hasFlight,EV_4201
dep_SAV_r5,hasDest,IAH
dep_SAV_r5,hasFlight,EV_4289
dep_car_r1,hasDest,SAN
dep_car_r1,hasFlight,DL_1762
dep_car_r1,hasOrigin,SLC
dep_car_r10,hasDest,MIA
dep_car_r10,hasFlight,DL_692
dep_car_r10,hasOrigin,ATL
dep_car_r10,hasOrigin,ori
dep_car_r2,hasFlight,DL_1839
dep_car_r2,hasOrigin,DCA
dep_car_r3,hasFlight,DL_2115
dep_car_r3,hasOrigin,ABQ
dep_car_r4,hasDest,ANC
dep_car_r4,hasFlight,DL_2469
dep_car_r5,hasDest,EWR
dep_car_r5,hasFlight,DL_2537
dep_car_r6,hasDest,LGA
dep_car_r6,hasFlight,DL_2667
dep_car_r6,hasOrigin,BOS
dep_car_r7,hasDest,LAX
dep_car_r7,hasFlight,DL_2776
dep_car_r7,hasOrigin,SFO
dep_car_r8,hasDest,LAX
dep_car_r8,hasFlight,DL_370
dep_car_r9,hasDest,ORD
dep_car_r9,hasFlight,DL_392
GSP,serveCity,Greer
Greer,locatedIn,S_SC
MOB,serveCity,Mobile
MSN,serveCity,Madison
Madison,locatedIn,S_WI
Mobile,locatedIn,S_AL
SNA,serveCity,Santa_Ana
Santa_Ana,locatedIn,S_CA
dep_ATL_r1,hasDest,MSP
dep_ATL_r1,hasFlight,DL_744
dep_ATL_r10,hasDest,MOB
dep_ATL_r10,hasFlight,EV_5593
dep_ATL_r11,hasCarrier,FL
dep_ATL_r11,hasDest,LAX
dep_ATL_r11,hasFlight,FL_433
dep_ATL_r12,hasCarrier,FL
dep_ATL_r12,hasFlight,FL_501
dep_ATL_r13,hasDest,CRW
dep_ATL_r13,hasFlight,EV_5482
dep_ATL_r2,hasFlight,DL_926
dep_ATL_r3,hasDest,MIA
dep_ATL_r3,hasFlight,DL_1860
dep_ATL_r4,hasDest,SFO
dep_ATL_r4,hasFlight,DL_2349
dep_ATL_r5,hasDest,SAN
dep_ATL_r5,hasFlight,DL_1667
dep_ATL_r6,hasDest,EWR
dep_ATL_r6,hasFlight,EV_4582
dep_ATL_r7,hasDest,MYR
dep_ATL_r7,hasFlight,EV_4884
dep_ATL_r8,hasDest,GSP
dep_ATL_r8,hasFlight,EV_5104
dep_ATL_r9,hasDest,FNT
dep_ATL_r9,hasFlight,EV_5392
dep_BNA_r1,hasDest,DEN
dep_BNA_r1,hasFlight,EV_6168
dep_BNA_r2,hasCarrier,EV
dep_BNA_r2,hasFlight,EV_4196
dep_BNA_r3,hasDest,STL
dep_BNA_r3,hasFlight,WN_2730
dep_BNA_r4,hasDest,BWI
dep_BNA_r4,hasFlight,WN_1724
dep_BNA_r5,hasCarrier,F9
dep_BNA_r5,hasDest,DEN
dep_BNA_r5,hasFlight,F9_231
dep_CLT_r1,hasCarrier,YV
dep_CLT_r1,hasFlight,YV_2664
dep_CLT_r2,hasCarrier,YV
dep_CLT_r2,hasFlight,YV_2673
dep_CLT_r3,hasDest,DFW
dep_CLT_r3,hasDest,des
dep_CLT_r3,hasFlight,US_707
dep_CLT_r4,hasFlight,US_1464
dep_CLT_r5,hasCarrier,YV
dep_CLT_r5,hasDest,ROC
dep_CLT_r5,hasFlight,YV_2640
dep_DL_ori_r1,hasDest,MSP
dep_DL_ori_r1,hasFlight,DL_744
dep_DL_ori_r3,hasDest,MIA
dep_DL_ori_r3,hasFlight,DL_1860
dep_DL_ori_r4,hasDest,SFO
dep_DL_ori_r4,hasFlight,DL_2349
dep_DL_ori_r5,hasDest,SAN
dep_DL_ori_r5,hasFlight,DL_1667
dep_SAV_r2,hasDest,ORD
dep_SAV_r2,hasFlight,EV_5875
dep_SAV_r4,hasFlight,DL_1419
dep_SAV_r5,hasFlight,EV_3822
dep_car_r1,hasFlight,DL_744
dep_car_r2,hasDest,STL
dep_car_r2,hasFlight,DL_789
dep_car_r3,hasDest,SNA
dep_car_r3,hasFlight,DL_922
dep_car_r4,hasDest,EWR
dep_car_r4,hasFlight,DL_926
dep_car_r6,hasDest,LAX
dep_car_r6,hasFlight,DL_207
dep_car_r6,hasOrigin,JFK
dep_car_r7,hasFlight,DL_1770
dep_car_r7,hasOrigin,MSN
dep_car_r8,hasDest,CLT
dep_car_r8,hasFlight,DL_1780
dep_car_r8,hasOrigin,MSP
dep_car_r9,hasDest,MIA
dep_car_r9,hasFlight,DL_1860
Fort_Myers,locatedIn,S_FL
PVD,serveCity,Providence
Providence,locatedIn,S_RI
RSW,serveCity,Fort_Myers
dep_ATL_r10,hasDest,GSO
dep_ATL_r10,hasFlight,EV_4977
dep_ATL_r11,hasDest,PVD
dep_ATL_r11,hasFlight,EV_5193
dep_ATL_r12,hasDest,SDF
dep_ATL_r12,hasFlight,DL_2184
dep_ATL_r13,hasDest,JAX
dep_ATL_r13,hasFlight,DL_1652
dep_ATL_r2,hasDest,DTW
dep_ATL_r2,hasFlight,DL_902
dep_ATL_r3,hasDest,MSY
dep_ATL_r3,hasFlight,DL_1293
dep_ATL_r5,hasDest,ALB
dep_ATL_r5,hasFlight,EV_5355
dep_ATL_r6,hasCarrier,WN
dep_ATL_r6,hasDest,HOU
dep_ATL_r6,hasFlight,WN_2515
dep_ATL_r7,hasCarrier,WN
dep_ATL_r7,hasDest,PHX
dep_ATL_r7,hasFlight,WN_3673
dep_ATL_r8,hasDest,JAN
dep_ATL_r8,hasFlight,DL_517
dep_ATL_r9,hasDest,RSW
dep_ATL_r9,hasFlight,FL_63
dep_BNA_r1,hasDest,CLE
dep_BNA_r1,hasFlight,WN_16
dep_BNA_r2,hasDest,SAT
dep_BNA_r2,hasFlight,WN_3752
dep_BNA_r3,hasDest,LAX
dep_BNA_r3,hasFlight,WN_2711
dep_BNA_r4,hasFlight,DL_395
dep_BNA_r5,hasFlight,WN_429
