dep_car_r7,hasFlight,DL_1676:0.012978
dep_ATL_r11,hasFlight,EV_5444:0.000419
dep_ATL_r4,hasFlight,DL_1461:0.000419
dep_ATL_r4,hasFlight,DL_1441:0.001395
dep_car_r7,hasFlight,DL_1668:0.008512
dep_car_r3,hasFlight,DL_939:0.000279
dep_ATL_r9,hasFlight,WN_1165:0.000279
dep_car_r5,hasOrigin,MKE:0.001535
dep_BNA_r4,hasFlight,WN_178:0.000140
dep_ATL_r5,hasDest,CHO:0.007536
dep_ATL_r5,hasFlight,DL_2300:0.001814
dep_car_r3,hasFlight,DL_931:0.000419
dep_ATL_r5,hasDest,CHS:0.005442
Flight,EV_3766:0.000279
dep_CLT_r2,hasFlight,US_1938:0.001256
dep_car_r1,hasFlight,DL_1343:0.003628
dep_ATL_r5,hasFlight,DL_899:0.002093
dep_ATL_r5,hasFlight,DL_897:0.014094
dep_car_r2,hasFlight,DL_2208:0.001535
dep_car_r1,hasFlight,DL_1341:0.000140
dep_car_r2,hasFlight,DL_2202:0.002093
dep_BNA_r2,hasFlight,WN_2958:0.000419
dep_car_r7,hasFlight,DL_1661:0.005861
dep_ATL_r5,hasDest,CID:0.001675
dep_car_r7,hasFlight,DL_1666:0.007396
dep_car_r7,hasFlight,DL_1667:0.000837
dep_car_r7,hasFlight,DL_1664:0.009210
City,San_Antonio:0.240162
dep_car_r7,hasFlight,DL_1665:0.001675
GeoLocation,GNV:0.037120
dep_car_r7,hasFlight,DL_1659:0.000279
dep_car_r7,hasFlight,DL_1657:0.001675
dep_ATL_r4,hasFlight,DL_1432:0.000837
dep_car_r3,hasFlight,DL_963:0.006419
dep_car_r7,hasOrigin,DTW:0.009350
dep_ATL_r1,hasFlight,DL_593:0.003070
dep_car_r1,hasFlight,DL_1332:0.001395
dep_ATL_r11,hasFlight,EV_5460:0.001535
dep_ATL_r5,hasFlight,DL_867:0.001256
dep_CLT_r2,hasDest,JAX:0.098242
dep_ATL_r11,hasFlight,EV_5462:0.004326
dep_car_r10,hasFlight,DL_2528:0.000140
dep_ATL_r5,hasFlight,DL_860:0.000279
dep_car_r7,hasFlight,DL_1652:0.000837
dep_ATL_r11,hasFlight,EV_5469:0.000419
dep_car_r7,hasFlight,DL_1650:0.001256
dep_car_r2,hasFlight,DL_2210:0.001256
dep_car_r10,hasFlight,DL_2520:0.000558
Austin,locatedIn,S_TX:0.171644
dep_car_r1,hasFlight,DL_1339:0.000698
dep_car_r3,hasFlight,DL_959:0.001675
dep_car_r6,hasOrigin,JAX:0.000419
dep_car_r5,hasOrigin,MIA:0.009908
