Carrier,FlightNum,FlightDate,CRSDepTime,DepDelay
DL,75,2012-10-15,1630,7.00
DL,910,2012-10-15,1735,-2.00
DL,2210,2012-10-16,1510,-2.00
DL,75,2012-10-16,1630,3.00
DL,910,2012-10-16,1735,9.00
DL,2210,2012-10-17,1510,4.00
DL,75,2012-10-17,1630,-2.00
DL,910,2012-10-17,1735,-2.00
DL,2210,2012-10-18,1510,-2.00
DL,75,2012-10-18,1630,19.00
DL,910,2012-10-18,1735,7.00
DL,2210,2012-10-19,1510,0.00
DL,75,2012-10-19,1630,31.00
DL,910,2012-10-19,1735,0.00
DL,2210,2012-10-20,1510,-5.00
DL,75,2012-10-20,1630,-2.00
DL,2210,2012-10-21,1510,11.00
DL,75,2012-10-21,1630,15.00
DL,910,2012-10-21,1735,-3.00
DL,2210,2012-10-22,1510,-2.00
DL,75,2012-10-22,1630,4.00
DL,910,2012-10-22,1735,37.00
DL,2210,2012-10-23,1510,6.00
DL,75,2012-10-23,1630,-1.00
DL,910,2012-10-23,1735,-5.00
DL,2210,2012-10-24,1510,-3.00
DL,75,2012-10-24,1630,7.00
DL,910,2012-10-24,1735,-4.00
DL,2210,2012-10-25,1510,39.00
DL,75,2012-10-25,1630,-2.00
DL,910,2012-10-25,1735,6.00
DL,2210,2012-10-26,1510,-5.00
DL,75,2012-10-26,1630,-2.00
DL,910,2012-10-26,1735,55.00
DL,2210,2012-10-27,1510,-4.00
DL,75,2012-10-27,1630,-2.00
DL,2210,2012-10-28,1510,7.00
DL,75,2012-10-28,1630,4.00
DL,910,2012-10-28,1735,-3.00
DL,2210,2012-10-29,1510,-1.00
DL,75,2012-10-29,1630,-4.00
DL,910,2012-10-29,1735,-2.00
DL,2210,2012-10-30,1510,-4.00
DL,75,2012-10-30,1630,-3.00
DL,910,2012-10-30,1735,-2.00
DL,2210,2012-10-31,1510,-3.00
DL,75,2012-10-31,1630,-4.00
DL,910,2012-10-31,1735,-2.00
DL,2210,2012-11-01,1510,-2.00
DL,75,2012-11-01,1630,-3.00
DL,910,2012-11-01,1735,-1.00
DL,2210,2012-11-02,1510,-4.00
DL,75,2012-11-02,1630,-3.00
DL,910,2012-11-02,1735,-3.00
DL,2210,2012-11-03,1510,-7.00
DL,75,2012-11-03,1630,0.00
DL,2210,2012-11-04,1505,-2.00
DL,1810,2012-11-04,1620,-1.00
DL,910,2012-11-04,1735,11.00
DL,2210,2012-11-05,1505,1.00
DL,1810,2012-11-05,1620,-3.00
DL,910,2012-11-05,1735,-3.00
DL,2210,2012-11-06,1505,0.00
DL,1810,2012-11-06,1620,3.00
DL,910,2012-11-06,1735,9.00
DL,2210,2012-11-07,1505,34.00
DL,1810,2012-11-07,1620,10.00
DL,910,2012-11-07,1735,4.00
DL,2210,2012-11-08,1505,-1.00
DL,1810,2012-11-08,1620,-4.00
DL,910,2012-11-08,1735,-3.00
DL,2210,2012-11-09,1505,-1.00
DL,1810,2012-11-09,1620,9.00
DL,910,2012-11-09,1735,2.00
DL,2210,2012-11-10,1505,-4.00
DL,1810,2012-11-10,1620,-4.00
DL,2210,2012-11-11,1505,7.00
DL,1810,2012-11-11,1620,-4.00
DL,910,2012-11-11,1735,3.00
DL,2210,2012-11-12,1505,0.00
DL,1810,2012-11-12,1620,9.00
DL,910,2012-11-12,1735,-1.00
DL,2210,2012-11-13,1505,-4.00
DL,1810,2012-11-13,1620,18.00
DL,910,2012-11-13,1735,0.00
DL,2210,2012-11-14,1505,7.00
DL,1810,2012-11-14,1620,42.00
DL,910,2012-11-14,1735,0.00
DL,2210,2012-11-15,1505,-4.00
DL,1810,2012-11-15,1620,1.00
DL,910,2012-11-15,1735,0.00
DL,2210,2012-11-16,1505,7.00
DL,1810,2012-11-16,1620,3.00
DL,910,2012-11-16,1735,-2.00
DL,2210,2012-11-17,1505,-3.00
DL,1810,2012-11-17,1620,20.00
DL,2210,2012-11-18,1505,-5.00
DL,1810,2012-11-18,1620,-6.00
DL,910,2012-11-18,1750,-2.00
DL,2210,2012-11-19,1505,-1.00
DL,1810,2012-11-19,1620,11.00
DL,910,2012-11-19,1735,-4.00
DL,2210,2012-11-20,1505,-1.00
DL,1810,2012-11-20,1620,4.00
DL,910,2012-11-20,1750,4.00
DL,2210,2012-11-21,1505,-4.00
DL,1810,2012-11-21,1620,-3.00
DL,910,2012-11-21,1735,24.00
DL,2210,2012-11-22,1505,-6.00
DL,1810,2012-11-23,1620,-4.00
DL,2210,2012-11-24,1505,-5.00
DL,1810,2012-11-24,1620,-2.00
DL,910,2012-11-24,1735,-3.00
DL,2210,2012-11-25,1505,-1.00
DL,1810,2012-11-25,1635,-5.00
DL,910,2012-11-25,1735,-5.00
DL,2210,2012-11-26,1505,-4.00
DL,1810,2012-11-26,1620,2.00
DL,910,2012-11-26,1735,2.00
DL,2210,2012-11-27,1505,12.00
DL,1810,2012-11-27,1620,-1.00
DL,910,2012-11-27,1735,-5.00
DL,2210,2012-11-28,1505,-5.00
DL,1810,2012-11-28,1620,-3.00
DL,910,2012-11-28,1735,-5.00
DL,2210,2012-11-29,1505,-4.00
DL,1810,2012-11-29,1620,-3.00
DL,910,2012-11-29,1735,-5.00
DL,2210,2012-11-30,1505,0.00
DL,1810,2012-11-30,1620,4.00
DL,910,2012-11-30,1735,-4.00
DL,2210,2012-12-01,1505,-3.00
DL,1810,2012-12-01,1620,-3.00
DL,2210,2012-12-02,1505,-4.00
DL,1810,2012-12-02,1620,-4.00
DL,910,2012-12-02,1735,-5.00
DL,2210,2012-12-03,1505,42.00
DL,1810,2012-12-03,1620,2.00
DL,910,2012-12-03,1735,-5.00
DL,2210,2012-12-04,1505,-4.00
DL,1810,2012-12-04,1620,208.00
DL,910,2012-12-04,1735,0.00
DL,2210,2012-12-05,1505,-3.00
DL,1810,2012-12-05,1620,-5.00
DL,910,2012-12-05,1735,-5.00
DL,2210,2012-12-06,1505,-3.00
DL,1810,2012-12-06,1620,6.00
DL,910,2012-12-06,1735,-5.00
DL,2210,2012-12-07,1505,-2.00
DL,1810,2012-12-07,1620,-5.00
DL,910,2012-12-07,1735,8.00
DL,2210,2012-12-08,1505,-2.00
DL,1810,2012-12-08,1620,-3.00
DL,2210,2012-12-09,1505,-5.00
DL,1810,2012-12-09,1620,-1.00
DL,910,2012-12-09,1735,-4.00
DL,2210,2012-12-10,1505,12.00
DL,1810,2012-12-10,1620,82.00
DL,910,2012-12-10,1735,35.00
DL,2210,2012-12-11,1505,-3.00
DL,1810,2012-12-11,1620,-6.00
DL,910,2012-12-11,1735,8.00
DL,2210,2012-12-12,1505,-1.00
DL,1810,2012-12-12,1620,-5.00
DL,910,2012-12-12,1735,-3.00
DL,2210,2012-12-13,1505,22.00
DL,1810,2012-12-13,1620,-2.00
DL,910,2012-12-13,1735,-4.00
DL,2210,2012-12-14,1505,-3.00
DL,1810,2012-12-14,1620,0.00
DL,910,2012-12-14,1735,-5.00
DL,2210,2012-12-15,1505,-3.00
DL,1343,2012-12-15,1610,-1.00
DL,910,2012-12-15,1735,-4.00
DL,2210,2012-12-16,1505,18.00
DL,1343,2012-12-16,1610,1.00
DL,910,2012-12-16,1735,-4.00
DL,2210,2012-12-17,1505,1.00
DL,1343,2012-12-17,1610,16.00
DL,910,2012-12-17,1735,22.00
DL,2210,2012-12-18,1505,-6.00
DL,1343,2012-12-18,1610,-4.00
DL,910,2012-12-18,1735,-2.00
DL,2210,2012-12-19,1505,0.00
DL,1343,2012-12-19,1610,52.00
DL,910,2012-12-19,1735,0.00
DL,2210,2012-12-20,1505,27.00
DL,1343,2012-12-20,1610,47.00
DL,910,2012-12-20,1735,-1.00
DL,2210,2012-12-21,1505,0.00
DL,1343,2012-12-21,1610,22.00
DL,910,2012-12-21,1735,-1.00
DL,2210,2012-12-22,1505,-2.00
DL,1343,2012-12-22,1610,0.00
DL,910,2012-12-22,1735,-5.00
DL,1051,2012-12-23,1505,36.00
DL,1343,2012-12-23,1610,10.00
DL,1343,2012-12-24,1610,0.00
DL,1343,2012-12-25,1610,-1.00
DL,2210,2012-12-26,1505,165.00
DL,1343,2012-12-26,1610,14.00
DL,910,2012-12-26,1735,24.00
DL,2210,2012-12-27,1505,23.00
DL,1343,2012-12-27,1610,78.00
DL,910,2012-12-27,1735,0.00
DL,2210,2012-12-28,1505,20.00
DL,1343,2012-12-28,1610,0.00
DL,910,2012-12-28,1735,5.00
DL,2210,2012-12-29,1505,-3.00
DL,1343,2012-12-29,1610,18.00
DL,910,2012-12-29,1735,-4.00
DL,2210,2012-12-30,1505,-2.00
DL,1343,2012-12-30,1610,-2.00
DL,1343,2012-12-31,1610,12.00
DL,1343,2013-01-01,1610,-4.00
DL,2210,2013-01-02,1505,-2.00
DL,1343,2013-01-02,1610,9.00
DL,910,2013-01-02,1735,-7.00
DL,2210,2013-01-03,1500,-3.00
DL,1810,2013-01-03,1617,-2.00
DL,910,2013-01-03,1730,-3.00
DL,2210,2013-01-04,1500,-3.00
DL,1810,2013-01-04,1617,-4.00
DL,910,2013-01-04,1730,-6.00
DL,2210,2013-01-05,1500,-7.00
DL,1810,2013-01-05,1617,17.00
DL,2210,2013-01-06,1500,-1.00
DL,1810,2013-01-06,1617,0.00
DL,910,2013-01-06,1730,16.00
DL,2210,2013-01-07,1500,0.00
DL,1810,2013-01-07,1617,1.00
DL,910,2013-01-07,1730,4.00
DL,2210,2013-01-08,1500,1.00
DL,1810,2013-01-08,1617,-3.00
DL,910,2013-01-08,1730,-5.00
DL,2210,2013-01-09,1500,-2.00
DL,1810,2013-01-09,1617,-5.00
DL,910,2013-01-09,1730,-3.00
DL,2210,2013-01-10,1500,-3.00
DL,1810,2013-01-10,1617,-4.00
DL,910,2013-01-10,1730,0.00
DL,2210,2013-01-11,1500,-5.00
DL,1810,2013-01-11,1617,-5.00
DL,910,2013-01-11,1730,30.00
DL,2210,2013-01-12,1500,-2.00
DL,1810,2013-01-12,1617,-1.00
DL,2210,2013-01-13,1500,14.00
DL,1810,2013-01-13,1617,14.00
DL,910,2013-01-13,1730,-1.00
DL,2210,2013-01-14,1500,-4.00
DL,1810,2013-01-14,1617,13.00
DL,910,2013-01-14,1730,92.00
DL,2210,2013-01-15,1500,-1.00
DL,1810,2013-01-15,1617,23.00
DL,910,2013-01-15,1730,18.00
DL,2210,2013-01-16,1500,-1.00
DL,1810,2013-01-16,1617,-6.00
DL,910,2013-01-16,1730,0.00
DL,2210,2013-01-17,1500,10.00
DL,1810,2013-01-17,1617,6.00
DL,910,2013-01-17,1730,31.00
DL,2210,2013-01-18,1500,-1.00
DL,1810,2013-01-18,1617,8.00
DL,910,2013-01-18,1730,12.00
DL,2210,2013-01-19,1500,-3.00
DL,1810,2013-01-19,1617,-9.00
DL,2210,2013-01-20,1500,-3.00
DL,1810,2013-01-20,1617,-4.00
DL,2210,2013-01-21,1500,2.00
DL,1810,2013-01-21,1617,-1.00
DL,910,2013-01-21,1730,-1.00
DL,2210,2013-01-22,1500,-5.00
DL,1810,2013-01-22,1617,-4.00
DL,910,2013-01-22,1730,5.00
DL,2210,2013-01-23,1500,-2.00
DL,1810,2013-01-23,1617,-5.00
DL,910,2013-01-23,1730,-3.00
DL,2210,2013-01-24,1500,-3.00
DL,1810,2013-01-24,1617,-5.00
DL,910,2013-01-24,1730,-5.00
DL,2210,2013-01-25,1500,23.00
DL,1810,2013-01-25,1617,-1.00
DL,910,2013-01-25,1730,-3.00
DL,2210,2013-01-26,1500,-4.00
DL,1810,2013-01-26,1617,20.00
DL,2210,2013-01-27,1500,-5.00
DL,1810,2013-01-27,1617,6.00
DL,910,2013-01-27,1730,0.00
DL,2210,2013-01-28,1500,-3.00
DL,1810,2013-01-28,1617,-2.00
DL,910,2013-01-28,1730,14.00
DL,2210,2013-01-29,1500,-4.00
DL,1810,2013-01-29,1617,-5.00
DL,910,2013-01-29,1730,51.00
DL,2210,2013-01-30,1500,24.00
DL,1810,2013-01-30,1617,258.00
DL,910,2013-01-30,1730,181.00
DL,2210,2013-01-31,1500,39.00
DL,1810,2013-01-31,1617,32.00
DL,910,2013-01-31,1730,-3.00
DL,2210,2013-02-01,1500,-3.00
DL,1810,2013-02-01,1617,1.00
DL,910,2013-02-01,1730,-3.00
DL,2210,2013-02-02,1500,-3.00
DL,1810,2013-02-02,1617,-4.00
DL,2210,2013-02-03,1500,-3.00
DL,1810,2013-02-03,1617,-3.00
DL,910,2013-02-03,1730,4.00
DL,2210,2013-02-04,1500,0.00
DL,1810,2013-02-04,1617,9.00
DL,910,2013-02-04,1730,-3.00
DL,2210,2013-02-05,1500,4.00
DL,1810,2013-02-05,1617,22.00
DL,910,2013-02-05,1730,-2.00
DL,2210,2013-02-06,1500,25.00
DL,1810,2013-02-06,1617,0.00
DL,910,2013-02-06,1730,-5.00
DL,2210,2013-02-07,1500,76.00
DL,1810,2013-02-07,1617,24.00
DL,910,2013-02-07,1730,12.00
DL,2210,2013-02-08,1500,19.00
DL,1810,2013-02-08,1617,-2.00
DL,910,2013-02-08,1730,0.00
DL,2210,2013-02-09,1500,-1.00
DL,1810,2013-02-09,1617,-4.00
DL,2210,2013-02-10,1500,6.00
DL,1810,2013-02-10,1617,-1.00
DL,910,2013-02-10,1730,-5.00
DL,2210,2013-02-11,1500,-4.00
DL,1810,2013-02-11,1617,24.00
DL,910,2013-02-11,1730,38.00
DL,2210,2013-02-12,1500,-1.00
DL,1810,2013-02-12,1617,0.00
DL,910,2013-02-12,1730,6.00
DL,2210,2013-02-13,1500,-4.00
DL,1810,2013-02-13,1617,-2.00
DL,910,2013-02-13,1730,8.00
DL,2210,2013-02-14,1500,0.00
DL,1810,2013-02-14,1617,-5.00
DL,910,2013-02-14,1730,-7.00
DL,2210,2013-02-15,1500,87.00
DL,1810,2013-02-15,1617,3.00
DL,910,2013-02-15,1730,-2.00
DL,2210,2013-02-16,1500,70.00
DL,1810,2013-02-16,1617,-2.00
DL,2210,2013-02-17,1500,-6.00
DL,1810,2013-02-17,1617,4.00
DL,2210,2013-02-18,1500,42.00
DL,1810,2013-02-18,1617,-3.00
DL,910,2013-02-18,1730,35.00
DL,2210,2013-02-19,1500,-2.00
DL,1810,2013-02-19,1617,23.00
DL,910,2013-02-19,1730,-4.00
DL,2210,2013-02-20,1500,-3.00
DL,1810,2013-02-20,1617,-4.00
DL,910,2013-02-20,1730,-3.00
DL,2210,2013-02-21,1500,-4.00
DL,1810,2013-02-21,1617,-2.00
DL,910,2013-02-21,1730,-4.00
DL,2210,2013-02-22,1500,-4.00
DL,1810,2013-02-22,1617,-3.00
DL,910,2013-02-22,1730,10.00
DL,2210,2013-02-23,1500,16.00
DL,1810,2013-02-23,1617,-3.00
DL,2210,2013-02-24,1500,-4.00
DL,1810,2013-02-24,1617,90.00
DL,910,2013-02-24,1730,2.00
DL,2210,2013-02-25,1500,0.00
DL,1810,2013-02-25,1617,8.00
DL,910,2013-02-25,1730,17.00
DL,2210,2013-02-26,1500,29.00
DL,1810,2013-02-26,1617,-1.00
DL,910,2013-02-26,1730,16.00
DL,2210,2013-02-27,1500,0.00
DL,1810,2013-02-27,1617,-3.00
DL,910,2013-02-27,1730,-3.00
DL,2210,2013-02-28,1500,4.00
DL,1810,2013-02-28,1617,-3.00
DL,910,2013-02-28,1730,7.00
DL,2210,2013-03-01,1500,-5.00
DL,1810,2013-03-01,1617,-1.00
DL,910,2013-03-01,1730,-4.00
DL,2210,2013-03-02,1500,2.00
DL,1810,2013-03-02,1620,-3.00
DL,2210,2013-03-03,1500,1.00
DL,1810,2013-03-03,1620,-5.00
DL,910,2013-03-03,1730,33.00
DL,2210,2013-03-04,1500,4.00
DL,1810,2013-03-04,1620,0.00
DL,910,2013-03-04,1730,-2.00
DL,2210,2013-03-05,1500,-2.00
DL,1810,2013-03-05,1620,18.00
DL,910,2013-03-05,1730,-1.00
DL,2210,2013-03-06,1500,-4.00
DL,1810,2013-03-06,1620,-1.00
DL,910,2013-03-06,1735,-5.00
DL,2210,2013-03-07,1500,-4.00
DL,1810,2013-03-07,1620,-3.00
DL,910,2013-03-07,1730,-3.00
DL,2210,2013-03-08,1500,3.00
DL,1810,2013-03-08,1620,57.00
DL,910,2013-03-08,1730,0.00
DL,2210,2013-03-09,1500,0.00
DL,1810,2013-03-09,1620,-5.00
DL,2210,2013-03-10,1500,-5.00
DL,1810,2013-03-10,1620,15.00
DL,910,2013-03-10,1730,10.00
DL,2210,2013-03-11,1500,-1.00
DL,1810,2013-03-11,1620,12.00
DL,910,2013-03-11,1730,18.00
DL,2210,2013-03-12,1500,0.00
DL,1810,2013-03-12,1620,22.00
DL,910,2013-03-12,1730,-4.00
DL,2210,2013-03-13,1500,0.00
DL,1810,2013-03-13,1620,-1.00
DL,910,2013-03-13,1730,-6.00
DL,2210,2013-03-14,1500,6.00
DL,1810,2013-03-14,1620,-1.00
DL,910,2013-03-14,1730,-1.00
DL,2210,2013-03-15,1500,-2.00
DL,1810,2013-03-15,1620,1.00
DL,910,2013-03-15,1730,3.00
DL,2210,2013-03-16,1500,-2.00
DL,1810,2013-03-16,1620,-2.00
DL,2210,2013-03-17,1500,13.00
DL,1810,2013-03-17,1620,-5.00
DL,910,2013-03-17,1735,6.00
DL,2210,2013-03-18,1500,5.00
DL,1810,2013-03-18,1620,-1.00
DL,910,2013-03-18,1735,124.00
DL,2210,2013-03-19,1500,0.00
DL,1810,2013-03-19,1620,43.00
DL,910,2013-03-19,1730,34.00
DL,2210,2013-03-20,1500,0.00
DL,1810,2013-03-20,1620,3.00
DL,910,2013-03-20,1730,0.00
DL,2210,2013-03-21,1500,-4.00
DL,1810,2013-03-21,1620,0.00
DL,910,2013-03-21,1730,5.00
DL,2210,2013-03-22,1500,-3.00
DL,1810,2013-03-22,1620,1.00
DL,910,2013-03-22,1730,0.00
DL,2210,2013-03-23,1500,45.00
DL,1810,2013-03-23,1620,31.00
DL,2210,2013-03-24,1500,35.00
DL,1810,2013-03-24,1620,-3.00
DL,910,2013-03-24,1730,-1.00
DL,2210,2013-03-25,1500,-3.00
DL,1810,2013-03-25,1620,-2.00
DL,910,2013-03-25,1730,1.00
DL,2210,2013-03-26,1500,4.00
DL,1810,2013-03-26,1620,-1.00
DL,910,2013-03-26,1730,0.00
DL,2210,2013-03-27,1500,-2.00
DL,1810,2013-03-27,1620,-4.00
DL,910,2013-03-27,1730,-3.00
DL,2210,2013-03-28,1500,-3.00
DL,1810,2013-03-28,1620,-2.00
DL,910,2013-03-28,1735,-4.00
DL,2210,2013-03-29,1500,-6.00
DL,1810,2013-03-29,1620,7.00
DL,910,2013-03-29,1730,21.00
DL,2210,2013-03-30,1500,37.00
DL,1810,2013-03-30,1620,-2.00
DL,2210,2013-03-31,1500,23.00
DL,1810,2013-03-31,1620,-3.00
DL,910,2013-03-31,1730,-3.00
DL,2210,2013-04-01,1500,-3.00
DL,1810,2013-04-01,1620,-3.00
DL,910,2013-04-01,1730,-3.00
DL,2210,2013-04-02,1500,-2.00
DL,1810,2013-04-02,1620,-5.00
DL,910,2013-04-02,1730,24.00
DL,2210,2013-04-03,1500,1.00
DL,1810,2013-04-03,1620,-3.00
DL,910,2013-04-03,1730,-1.00
DL,2210,2013-04-04,1500,0.00
DL,1810,2013-04-04,1620,0.00
DL,910,2013-04-04,1730,-4.00
DL,2210,2013-04-05,1500,-2.00
DL,1810,2013-04-05,1620,-1.00
DL,910,2013-04-05,1732,-4.00
DL,2210,2013-04-06,1500,10.00
DL,1810,2013-04-06,1620,-3.00
DL,2210,2013-04-07,1500,5.00
DL,1810,2013-04-07,1620,0.00
DL,910,2013-04-07,1730,39.00
DL,2210,2013-04-08,1500,3.00
DL,1810,2013-04-08,1620,-4.00
DL,910,2013-04-08,1735,-3.00
DL,2210,2013-04-09,1500,-3.00
DL,1810,2013-04-09,1620,-3.00
DL,910,2013-04-09,1735,-3.00
DL,2210,2013-04-10,1500,29.00
DL,1810,2013-04-10,1620,0.00
DL,910,2013-04-10,1735,-1.00
DL,2210,2013-04-11,1500,52.00
DL,1810,2013-04-11,1620,-4.00
DL,910,2013-04-11,1735,-3.00
DL,2210,2013-04-12,1500,-3.00
DL,1810,2013-04-12,1620,-5.00
DL,910,2013-04-12,1735,-1.00
DL,2210,2013-04-13,1500,-5.00
DL,1810,2013-04-13,1620,-2.00
DL,2210,2013-04-14,1500,-2.00
DL,1810,2013-04-14,1620,9.00
DL,910,2013-04-14,1735,-4.00
DL,2210,2013-04-15,1500,7.00
DL,1810,2013-04-15,1620,-4.00
DL,910,2013-04-15,1735,26.00
DL,2210,2013-04-16,1500,0.00
DL,1810,2013-04-16,1620,3.00
DL,910,2013-04-16,1735,28.00
DL,2210,2013-04-17,1500,-5.00
DL,1810,2013-04-17,1620,-2.00
DL,910,2013-04-17,1735,-2.00
DL,2210,2013-04-18,1500,10.00
DL,1810,2013-04-18,1620,0.00
DL,910,2013-04-18,1735,-3.00
DL,2210,2013-04-19,1500,0.00
DL,1810,2013-04-19,1620,-4.00
DL,910,2013-04-19,1735,-2.00
DL,2210,2013-04-20,1500,-3.00
DL,1810,2013-04-20,1620,-2.00
DL,2210,2013-04-21,1500,13.00
DL,1810,2013-04-21,1620,-3.00
DL,910,2013-04-21,1735,-3.00
DL,2210,2013-04-22,1500,0.00
DL,1810,2013-04-22,1620,60.00
DL,910,2013-04-22,1735,33.00
DL,2210,2013-04-23,1500,36.00
DL,1810,2013-04-23,1620,-4.00
DL,910,2013-04-23,1735,-5.00
DL,2210,2013-04-24,1500,-5.00
DL,1810,2013-04-24,1620,-3.00
DL,910,2013-04-24,1735,-4.00
DL,2210,2013-04-25,1500,-1.00
DL,1810,2013-04-25,1620,-2.00
DL,910,2013-04-25,1735,1.00
DL,2210,2013-04-26,1500,-4.00
DL,1810,2013-04-26,1620,7.00
DL,910,2013-04-26,1735,-3.00
DL,2210,2013-04-27,1500,-6.00
DL,1810,2013-04-27,1620,-3.00
DL,2210,2013-04-28,1500,107.00
DL,1810,2013-04-28,1620,6.00
DL,910,2013-04-28,1735,26.00
DL,2210,2013-04-29,1500,-2.00
DL,1810,2013-04-29,1620,-1.00
DL,910,2013-04-29,1735,13.00
DL,2210,2013-04-30,1500,-3.00
DL,1810,2013-04-30,1620,17.00
DL,910,2013-04-30,1735,-4.00
DL,2210,2013-05-01,1505,0.00
DL,1810,2013-05-01,1622,8.00
DL,2403,2013-05-01,1737,-3.00
DL,2210,2013-05-02,1505,31.00
DL,1810,2013-05-02,1622,8.00
DL,2403,2013-05-02,1737,14.00
DL,2210,2013-05-03,1505,4.00
DL,1810,2013-05-03,1622,2.00
DL,2403,2013-05-03,1737,27.00
DL,2210,2013-05-04,1505,7.00
DL,1810,2013-05-04,1622,-2.00
DL,2210,2013-05-05,1505,0.00
DL,1810,2013-05-05,1622,20.00
DL,2403,2013-05-05,1750,-3.00
DL,2210,2013-05-06,1505,17.00
DL,1810,2013-05-06,1622,5.00
DL,2403,2013-05-06,1737,12.00
DL,2210,2013-05-07,1505,-1.00
DL,1810,2013-05-07,1622,23.00
DL,2403,2013-05-07,1737,-5.00
DL,2210,2013-05-08,1505,0.00
DL,1810,2013-05-08,1622,-4.00
DL,2403,2013-05-08,1737,9.00
DL,2210,2013-05-09,1505,16.00
DL,1810,2013-05-09,1622,-3.00
DL,2403,2013-05-09,1737,18.00
DL,2210,2013-05-10,1505,21.00
DL,1810,2013-05-10,1622,-1.00
DL,2403,2013-05-10,1737,-3.00
DL,1810,2013-05-11,1622,-4.00
DL,2210,2013-05-12,1505,-4.00
DL,1810,2013-05-12,1622,-3.00
DL,2403,2013-05-12,1737,12.00
DL,2210,2013-05-13,1505,25.00
DL,1810,2013-05-13,1622,-2.00
DL,2403,2013-05-13,1737,14.00
DL,2210,2013-05-14,1505,-3.00
DL,1810,2013-05-14,1622,-3.00
DL,2403,2013-05-14,1737,-2.00
DL,2210,2013-05-15,1505,0.00
DL,1810,2013-05-15,1622,-5.00
DL,2403,2013-05-15,1737,-1.00
DL,2210,2013-05-16,1505,-3.00
DL,1810,2013-05-16,1622,-3.00
DL,2403,2013-05-16,1737,16.00
DL,2210,2013-05-17,1505,-3.00
DL,1810,2013-05-17,1622,-1.00
DL,2403,2013-05-17,1737,-2.00
DL,2210,2013-05-18,1505,-2.00
DL,1810,2013-05-18,1622,21.00
DL,2210,2013-05-19,1505,46.00
DL,1810,2013-05-19,1622,89.00
DL,2403,2013-05-19,1737,0.00
DL,2210,2013-05-20,1505,-1.00
DL,1810,2013-05-20,1622,3.00
DL,2403,2013-05-20,1737,19.00
DL,2210,2013-05-21,1505,-1.00
DL,1810,2013-05-21,1622,11.00
DL,2403,2013-05-21,1737,2.00
DL,2210,2013-05-22,1505,-2.00
DL,1810,2013-05-22,1622,8.00
DL,2403,2013-05-22,1737,-4.00
DL,2210,2013-05-23,1505,-3.00
DL,1810,2013-05-23,1622,0.00
DL,2403,2013-05-23,1737,40.00
DL,2210,2013-05-24,1505,18.00
DL,1810,2013-05-24,1622,-2.00
DL,2403,2013-05-24,1737,6.00
DL,2210,2013-05-25,1505,1.00
DL,1810,2013-05-25,1622,-3.00
DL,2210,2013-05-26,1505,-9.00
DL,1810,2013-05-26,1622,1.00
DL,2210,2013-05-27,1505,0.00
DL,1810,2013-05-27,1622,5.00
DL,2403,2013-05-27,1737,-2.00
DL,2210,2013-05-28,1505,-2.00
DL,1810,2013-05-28,1622,9.00
DL,2403,2013-05-28,1737,-2.00
DL,2210,2013-05-29,1505,-4.00
DL,1810,2013-05-29,1622,7.00
DL,2403,2013-05-29,1737,-4.00
DL,2210,2013-05-30,1505,24.00
DL,1810,2013-05-30,1622,-2.00
DL,2403,2013-05-30,1737,6.00
DL,2210,2013-05-31,1505,-4.00
DL,1810,2013-05-31,1622,32.00
DL,2403,2013-05-31,1737,-7.00
DL,2210,2013-06-01,1505,0.00
DL,1810,2013-06-01,1622,-5.00
DL,2210,2013-06-02,1505,3.00
DL,1810,2013-06-02,1622,35.00
DL,75,2013-06-02,1737,39.00
DL,2210,2013-06-03,1505,-4.00
DL,1810,2013-06-03,1622,-2.00
DL,75,2013-06-03,1737,24.00
DL,2210,2013-06-04,1505,-1.00
DL,1810,2013-06-04,1622,-2.00
DL,75,2013-06-04,1737,44.00
DL,2210,2013-06-05,1505,8.00
DL,1810,2013-06-05,1622,14.00
DL,75,2013-06-05,1737,23.00
DL,2210,2013-06-06,1505,4.00
DL,1810,2013-06-06,1622,31.00
DL,75,2013-06-06,1737,-4.00
DL,2210,2013-06-07,1505,-2.00
DL,1810,2013-06-07,1622,8.00
DL,75,2013-06-07,1737,46.00
DL,2210,2013-06-08,1505,-5.00
DL,1810,2013-06-08,1622,13.00
DL,2210,2013-06-09,1505,88.00
DL,1810,2013-06-09,1622,-3.00
DL,75,2013-06-09,1737,79.00
DL,2210,2013-06-10,1510,73.00
DL,1810,2013-06-10,1631,
DL,75,2013-06-10,1746,104.00
DL,2210,2013-06-11,1510,2.00
DL,1810,2013-06-11,1631,18.00
DL,75,2013-06-11,1746,-2.00
DL,2210,2013-06-12,1510,134.00
DL,1810,2013-06-12,1631,-4.00
DL,75,2013-06-12,1746,52.00
DL,2210,2013-06-13,1510,23.00
DL,1810,2013-06-13,1631,46.00
DL,75,2013-06-13,1746,92.00
DL,2210,2013-06-14,1510,-3.00
DL,1810,2013-06-14,1631,0.00
DL,75,2013-06-14,1746,28.00
DL,2210,2013-06-15,1510,-3.00
DL,1810,2013-06-15,1635,-5.00
DL,75,2013-06-15,1746,-6.00
DL,2210,2013-06-16,1510,-2.00
DL,1810,2013-06-16,1631,12.00
DL,75,2013-06-16,1746,16.00
DL,2210,2013-06-17,1510,13.00
DL,1810,2013-06-17,1631,56.00
DL,75,2013-06-17,1746,31.00
DL,2210,2013-06-18,1510,-1.00
