FlightNum,FlightDate,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing
67,2010-04-27,64.05,39.69,10.0,0.41,0.74,1004.9,21.34,287.0
1265,2010-04-27,64.05,39.69,10.0,0.41,0.74,1004.9,21.34,287.0
1923,2010-04-28,65.89,40.76,10.0,0.4,0.34,1015.44,12.14,349.0
67,2010-04-28,65.89,40.76,10.0,0.4,0.34,1015.44,12.14,349.0
1265,2010-04-28,65.89,40.76,10.0,0.4,0.34,1015.44,12.14,349.0
1923,2010-04-29,71.46,42.96,9.89,0.36,0.24,1016.48,6.54,199.0
67,2010-04-29,71.46,42.96,9.89,0.36,0.24,1016.48,6.54,199.0
1265,2010-04-29,71.46,42.96,9.89,0.36,0.24,1016.48,6.54,199.0
1923,2010-04-30,79.66,50.15,10.0,0.36,0.23,1013.81,9.26,168.0
67,2010-04-30,79.66,50.15,10.0,0.36,0.23,1013.81,9.26,168.0
1265,2010-04-30,79.66,50.15,10.0,0.36,0.23,1013.81,9.26,168.0
2111,2010-05-01,76.91,69.04,9.29,0.77,1.0,1012.42,9.66,185.0
2011,2010-05-01,76.91,69.04,9.29,0.77,1.0,1012.42,9.66,185.0
2111,2010-05-02,86.89,66.94,9.96,0.52,0.65,1011.49,19.39,198.0
2011,2010-05-02,86.89,66.94,9.96,0.52,0.65,1011.49,19.39,198.0
1911,2010-05-02,86.89,66.94,9.96,0.52,0.65,1011.49,19.39,198.0
2111,2010-05-03,70.38,66.71,6.5,0.88,0.89,1014.0,1.97,181.0
2011,2010-05-03,70.38,66.71,6.5,0.88,0.89,1014.0,1.97,181.0
1911,2010-05-03,70.38,66.71,6.5,0.88,0.89,1014.0,1.97,181.0
2111,2010-05-04,80.5,52.33,10.0,0.38,0.23,1013.33,8.15,51.0
2011,2010-05-04,80.5,52.33,10.0,0.38,0.23,1013.33,8.15,51.0
1911,2010-05-04,80.5,52.33,10.0,0.38,0.23,1013.33,8.15,51.0
2111,2010-05-05,82.68,59.4,10.0,0.45,0.31,1013.77,7.71,118.0
2011,2010-05-05,82.68,59.4,10.0,0.45,0.31,1013.77,7.71,118.0
1911,2010-05-05,82.68,59.4,10.0,0.45,0.31,1013.77,7.71,118.0
2111,2010-05-06,85.07,58.64,10.0,0.41,0.29,1014.14,5.97,318.0
2011,2010-05-06,85.07,58.64,10.0,0.41,0.29,1014.14,5.97,318.0
1911,2010-05-06,85.07,58.64,10.0,0.41,0.29,1014.14,5.97,318.0
2111,2010-05-07,84.62,63.04,9.85,0.49,0.26,1014.43,12.79,193.0
2011,2010-05-07,84.62,63.04,9.85,0.49,0.26,1014.43,12.79,193.0
1911,2010-05-07,84.62,63.04,9.85,0.49,0.26,1014.43,12.79,193.0
2111,2010-05-08,75.25,48.05,10.0,0.38,0.56,1016.4,13.95,277.0
2011,2010-05-08,75.25,48.05,10.0,0.38,0.56,1016.4,13.95,277.0
2111,2010-05-09,69.66,39.79,10.0,0.34,0.59,1022.96,9.02,301.0
2011,2010-05-09,69.66,39.79,10.0,0.34,0.59,1022.96,9.02,301.0
1911,2010-05-09,69.66,39.79,10.0,0.34,0.59,1022.96,9.02,301.0
2111,2010-05-10,65.63,48.13,9.94,0.53,0.91,1023.81,9.67,70.0
2011,2010-05-10,65.63,48.13,9.94,0.53,0.91,1023.81,9.67,70.0
1911,2010-05-10,65.63,48.13,9.94,0.53,0.91,1023.81,9.67,70.0
2111,2010-05-11,74.83,62.08,10.0,0.65,0.75,1022.26,9.94,188.0
2011,2010-05-11,74.83,62.08,10.0,0.65,0.75,1022.26,9.94,188.0
1911,2010-05-11,74.83,62.08,10.0,0.65,0.75,1022.26,9.94,188.0
2111,2010-05-12,83.01,63.67,9.96,0.52,0.65,1021.56,6.64,222.0
2011,2010-05-12,83.01,63.67,9.96,0.52,0.65,1021.56,6.64,222.0
1911,2010-05-12,83.01,63.67,9.96,0.52,0.65,1021.56,6.64,222.0
2111,2010-05-13,84.0,64.79,9.96,0.53,0.75,1022.67,7.26,218.0
2011,2010-05-13,84.0,64.79,9.96,0.53,0.75,1022.67,7.26,218.0
1911,2010-05-13,84.0,64.79,9.96,0.53,0.75,1022.67,7.26,218.0
2111,2010-05-14,84.55,66.23,9.85,0.54,0.69,1023.49,3.04,169.0
2011,2010-05-14,84.55,66.23,9.85,0.54,0.69,1023.49,3.04,169.0
1911,2010-05-14,84.55,66.23,9.85,0.54,0.69,1023.49,3.04,169.0
2111,2010-05-15,84.1,65.66,9.56,0.54,0.64,1019.96,4.99,218.0
2011,2010-05-15,84.1,65.66,9.56,0.54,0.64,1019.96,4.99,218.0
2111,2010-05-16,82.26,62.89,9.89,0.52,0.78,1015.88,10.16,227.0
2011,2010-05-16,82.26,62.89,9.89,0.52,0.78,1015.88,10.16,227.0
1911,2010-05-16,82.26,62.89,9.89,0.52,0.78,1015.88,10.16,227.0
2111,2010-05-17,81.56,65.12,10.0,0.58,0.35,1013.12,9.04,278.0
2011,2010-05-17,81.56,65.12,10.0,0.58,0.35,1013.12,9.04,278.0
1911,2010-05-17,81.56,65.12,10.0,0.58,0.35,1013.12,9.04,278.0
2111,2010-05-18,81.5,59.22,10.0,0.47,0.35,1011.47,15.46,282.0
2011,2010-05-18,81.5,59.22,10.0,0.47,0.35,1011.47,15.46,282.0
1911,2010-05-18,81.5,59.22,10.0,0.47,0.35,1011.47,15.46,282.0
2111,2010-05-19,77.04,52.45,10.0,0.42,0.53,1013.28,9.75,275.0
2011,2010-05-19,77.04,52.45,10.0,0.42,0.53,1013.28,9.75,275.0
1911,2010-05-19,77.04,52.45,10.0,0.42,0.53,1013.28,9.75,275.0
2111,2010-05-20,80.21,56.87,10.0,0.45,0.54,1015.82,2.98,101.0
2011,2010-05-20,80.21,56.87,10.0,0.45,0.54,1015.82,2.98,101.0
1911,2010-05-20,80.21,56.87,10.0,0.45,0.54,1015.82,2.98,101.0
2111,2010-05-21,71.7,64.15,5.63,0.77,0.96,1018.78,22.99,300.0
2011,2010-05-21,71.7,64.15,5.63,0.77,0.96,1018.78,22.99,300.0
1911,2010-05-21,71.7,64.15,5.63,0.77,0.96,1018.78,22.99,300.0
2111,2010-05-22,81.89,69.51,8.25,0.66,0.34,1017.56,3.43,285.0
2011,2010-05-22,81.89,69.51,8.25,0.66,0.34,1017.56,3.43,285.0
2111,2010-05-23,88.12,63.28,10.0,0.44,0.23,1017.4,6.11,325.0
2011,2010-05-23,88.12,63.28,10.0,0.44,0.23,1017.4,6.11,325.0
1911,2010-05-23,88.12,63.28,10.0,0.44,0.23,1017.4,6.11,325.0
2111,2010-05-24,82.43,64.62,10.0,0.55,0.64,1016.57,9.53,91.0
2011,2010-05-24,82.43,64.62,10.0,0.55,0.64,1016.57,9.53,91.0
1911,2010-05-24,82.43,64.62,10.0,0.55,0.64,1016.57,9.53,91.0
2111,2010-05-25,78.46,58.58,10.0,0.51,0.66,1018.46,12.42,90.0
2011,2010-05-25,78.46,58.58,10.0,0.51,0.66,1018.46,12.42,90.0
1911,2010-05-25,78.46,58.58,10.0,0.51,0.66,1018.46,12.42,90.0
2111,2010-05-26,82.95,62.84,10.0,0.51,0.63,1013.89,10.25,342.0
2011,2010-05-26,82.95,62.84,10.0,0.51,0.63,1013.89,10.25,342.0
1911,2010-05-26,82.95,62.84,10.0,0.51,0.63,1013.89,10.25,342.0
2111,2010-05-27,86.21,62.18,10.0,0.45,0.35,1009.79,5.52,342.0
2011,2010-05-27,86.21,62.18,10.0,0.45,0.35,1009.79,5.52,342.0
1911,2010-05-27,86.21,62.18,10.0,0.45,0.35,1009.79,5.52,342.0
2111,2010-05-28,87.8,60.18,9.98,0.4,0.32,1008.57,6.07,89.0
2011,2010-05-28,87.8,60.18,9.98,0.4,0.32,1008.57,6.07,89.0
1911,2010-05-28,87.8,60.18,9.98,0.4,0.32,1008.57,6.07,89.0
2111,2010-05-29,80.94,65.66,10.0,0.6,0.67,1011.54,9.04,85.0
2011,2010-05-29,80.94,65.66,10.0,0.6,0.67,1011.54,9.04,85.0
2111,2010-05-30,80.1,67.1,10.0,0.65,0.64,1014.56,7.38,128.0
2011,2010-05-30,80.1,67.1,10.0,0.65,0.64,1014.56,7.38,128.0
2111,2010-05-31,81.74,67.37,9.52,0.62,0.68,1015.37,7.36,231.0
2011,2010-05-31,81.74,67.37,9.52,0.62,0.68,1015.37,7.36,231.0
1911,2010-05-31,81.74,67.37,9.52,0.62,0.68,1015.37,7.36,231.0
2111,2010-06-01,83.53,67.21,9.36,0.58,0.39,1013.78,1.96,349.0
2011,2010-06-01,83.53,67.21,9.36,0.58,0.39,1013.78,1.96,349.0
1911,2010-06-01,83.53,67.21,9.36,0.58,0.39,1013.78,1.96,349.0
2111,2010-06-02,83.28,69.09,8.18,0.62,0.35,1011.17,7.36,246.0
2011,2010-06-02,83.28,69.09,8.18,0.62,0.35,1011.17,7.36,246.0
1911,2010-06-02,83.28,69.09,8.18,0.62,0.35,1011.17,7.36,246.0
2111,2010-06-03,84.73,66.91,9.52,0.55,0.31,1010.77,5.68,232.0
2011,2010-06-03,84.73,66.91,9.52,0.55,0.31,1010.77,5.68,232.0
1911,2010-06-03,84.73,66.91,9.52,0.55,0.31,1010.77,5.68,232.0
2111,2010-06-04,82.73,69.09,9.29,0.64,0.7,1012.48,4.83,250.0
2011,2010-06-04,82.73,69.09,9.29,0.64,0.7,1012.48,4.83,250.0
1911,2010-06-04,82.73,69.09,9.29,0.64,0.7,1012.48,4.83,250.0
2111,2010-06-05,87.23,69.18,10.0,0.55,0.34,1013.83,9.65,238.0
2011,2010-06-05,87.23,69.18,10.0,0.55,0.34,1013.83,9.65,238.0
2111,2010-06-06,82.43,72.77,8.93,0.73,0.71,1011.35,9.47,268.0
2011,2010-06-06,82.43,72.77,8.93,0.73,0.71,1011.35,9.47,268.0
1911,2010-06-06,82.43,72.77,8.93,0.73,0.71,1011.35,9.47,268.0
2111,2010-06-07,82.91,55.63,9.94,0.39,0.53,1015.66,6.32,320.0
2011,2010-06-07,82.91,55.63,9.94,0.39,0.53,1015.66,6.32,320.0
1911,2010-06-07,82.91,55.63,9.94,0.39,0.53,1015.66,6.32,320.0
2111,2010-06-08,83.8,60.74,9.89,0.46,0.54,1019.1,2.14,201.0
2011,2010-06-08,83.8,60.74,9.89,0.46,0.54,1019.1,2.14,201.0
1911,2010-06-08,83.8,60.74,9.89,0.46,0.54,1019.1,2.14,201.0
2111,2010-06-09,87.37,69.38,9.59,0.55,0.63,1018.02,11.66,259.0
2011,2010-06-09,87.37,69.38,9.59,0.55,0.63,1018.02,11.66,259.0
1911,2010-06-09,87.37,69.38,9.59,0.55,0.63,1018.02,11.66,259.0
2111,2010-06-10,85.71,72.62,8.85,0.65,0.65,1016.86,8.87,294.0
2011,2010-06-10,85.71,72.62,8.85,0.65,0.65,1016.86,8.87,294.0
1911,2010-06-10,85.71,72.62,8.85,0.65,0.65,1016.86,8.87,294.0
2111,2010-06-11,86.87,72.63,8.28,0.63,0.58,1019.3,7.38,309.0
2011,2010-06-11,86.87,72.63,8.28,0.63,0.58,1019.3,7.38,309.0
1911,2010-06-11,86.87,72.63,8.28,0.63,0.58,1019.3,7.38,309.0
2111,2010-06-12,90.58,71.17,9.74,0.53,0.63,1020.17,7.57,292.0
2011,2010-06-12,90.58,71.17,9.74,0.53,0.63,1020.17,7.57,292.0
2111,2010-06-13,91.93,71.57,9.91,0.52,0.57,1017.24,9.2,277.0
2011,2010-06-13,91.93,71.57,9.91,0.52,0.57,1017.24,9.2,277.0
1911,2010-06-13,91.93,71.57,9.91,0.52,0.57,1017.24,9.2,277.0
2111,2010-06-14,93.02,69.95,10.0,0.47,0.32,1014.85,5.83,279.0
2011,2010-06-14,93.02,69.95,10.0,0.47,0.32,1014.85,5.83,279.0
1911,2010-06-14,93.02,69.95,10.0,0.47,0.32,1014.85,5.83,279.0
2111,2010-06-15,94.03,71.54,9.68,0.48,0.62,1015.35,5.36,287.0
2011,2010-06-15,94.03,71.54,9.68,0.48,0.62,1015.35,5.36,287.0
1911,2010-06-15,94.03,71.54,9.68,0.48,0.62,1015.35,5.36,287.0
2111,2010-06-16,89.03,70.31,10.0,0.54,0.31,1018.55,8.66,280.0
2011,2010-06-16,89.03,70.31,10.0,0.54,0.31,1018.55,8.66,280.0
1911,2010-06-16,89.03,70.31,10.0,0.54,0.31,1018.55,8.66,280.0
2111,2010-06-17,90.0,68.88,10.0,0.5,0.33,1016.68,7.95,329.0
2011,2010-06-17,90.0,68.88,10.0,0.5,0.33,1016.68,7.95,329.0
1911,2010-06-17,90.0,68.88,10.0,0.5,0.33,1016.68,7.95,329.0
2111,2010-06-18,89.41,66.69,9.88,0.47,0.3,1016.89,4.09,319.0
2011,2010-06-18,89.41,66.69,9.88,0.47,0.3,1016.89,4.09,319.0
1911,2010-06-18,89.41,66.69,9.88,0.47,0.3,1016.89,4.09,319.0
2111,2010-06-19,90.55,66.02,9.67,0.45,0.65,1017.6,10.25,10.0
2011,2010-06-19,90.55,66.02,9.67,0.45,0.65,1017.6,10.25,10.0
2111,2010-06-20,92.2,66.17,9.89,0.43,0.27,1015.99,9.02,330.0
2011,2010-06-20,92.2,66.17,9.89,0.43,0.27,1015.99,9.02,330.0
1911,2010-06-20,92.2,66.17,9.89,0.43,0.27,1015.99,9.02,330.0
2111,2010-06-21,91.61,67.13,10.0,0.45,0.56,1017.66,8.44,74.0
2011,2010-06-21,91.61,67.13,10.0,0.45,0.56,1017.66,8.44,74.0
1911,2010-06-21,91.61,67.13,10.0,0.45,0.56,1017.66,8.44,74.0
2111,2010-06-22,89.06,69.03,9.74,0.52,0.62,1020.11,5.7,178.0
2011,2010-06-22,89.06,69.03,9.74,0.52,0.62,1020.11,5.7,178.0
1911,2010-06-22,89.06,69.03,9.74,0.52,0.62,1020.11,5.7,178.0
2111,2010-06-23,91.25,69.84,10.0,0.5,0.32,1020.17,5.59,305.0
2011,2010-06-23,91.25,69.84,10.0,0.5,0.32,1020.17,5.59,305.0
1911,2010-06-23,91.25,69.84,10.0,0.5,0.32,1020.17,5.59,305.0
2111,2010-06-24,92.33,67.82,9.86,0.45,0.28,1017.15,7.15,287.0
2011,2010-06-24,92.33,67.82,9.86,0.45,0.28,1017.15,7.15,287.0
1911,2010-06-24,92.33,67.82,9.86,0.45,0.28,1017.15,7.15,287.0
2111,2010-06-25,92.21,71.33,9.86,0.51,0.32,1016.0,6.69,291.0
2011,2010-06-25,92.21,71.33,9.86,0.51,0.32,1016.0,6.69,291.0
1911,2010-06-25,92.21,71.33,9.86,0.51,0.32,1016.0,6.69,291.0
2111,2010-06-26,90.78,69.69,10.0,0.5,0.56,1015.08,8.93,307.0
2011,2010-06-26,90.78,69.69,10.0,0.5,0.56,1015.08,8.93,307.0
2111,2010-06-27,91.24,68.93,9.94,0.48,0.61,1012.34,7.41,303.0
2011,2010-06-27,91.24,68.93,9.94,0.48,0.61,1012.34,7.41,303.0
1911,2010-06-27,91.24,68.93,9.94,0.48,0.61,1012.34,7.41,303.0
2111,2010-06-28,85.32,72.07,10.0,0.65,0.61,1011.71,1.99,242.0
2011,2010-06-28,85.32,72.07,10.0,0.65,0.61,1011.71,1.99,242.0
1911,2010-06-28,85.32,72.07,10.0,0.65,0.61,1011.71,1.99,242.0
2111,2010-06-29,92.08,69.35,9.89,0.48,0.33,1014.51,6.52,287.0
2011,2010-06-29,92.08,69.35,9.89,0.48,0.33,1014.51,6.52,287.0
1911,2010-06-29,92.08,69.35,9.89,0.48,0.33,1014.51,6.52,287.0
2111,2010-06-30,84.55,70.8,9.89,0.64,0.59,1017.64,5.57,335.0
2011,2010-06-30,84.55,70.8,9.89,0.64,0.59,1017.64,5.57,335.0
1911,2010-06-30,84.55,70.8,9.89,0.64,0.59,1017.64,5.57,335.0
2111,2010-07-01,85.74,70.46,9.79,0.6,0.61,1019.05,6.72,107.0
2011,2010-07-01,85.74,70.46,9.79,0.6,0.61,1019.05,6.72,107.0
1911,2010-07-01,85.74,70.46,9.79,0.6,0.61,1019.05,6.72,107.0
2111,2010-07-02,80.52,68.38,9.51,0.67,0.76,1020.81,12.5,91.0
2011,2010-07-02,80.52,68.38,9.51,0.67,0.76,1020.81,12.5,91.0
1911,2010-07-02,80.52,68.38,9.51,0.67,0.76,1020.81,12.5,91.0
2111,2010-07-03,82.17,60.72,10.0,0.48,0.65,1020.97,8.87,76.0
2011,2010-07-03,82.17,60.72,10.0,0.48,0.65,1020.97,8.87,76.0
2111,2010-07-04,84.51,56.67,10.0,0.39,0.34,1018.86,5.32,122.0
2011,2010-07-04,84.51,56.67,10.0,0.39,0.34,1018.86,5.32,122.0
2111,2010-07-05,84.92,62.52,9.89,0.47,0.75,1018.05,5.47,113.0
2011,2010-07-05,84.92,62.52,9.89,0.47,0.75,1018.05,5.47,113.0
1911,2010-07-05,84.92,62.52,9.89,0.47,0.75,1018.05,5.47,113.0
2111,2010-07-06,87.54,63.85,9.89,0.45,0.35,1018.62,6.32,123.0
2011,2010-07-06,87.54,63.85,9.89,0.45,0.35,1018.62,6.32,123.0
1911,2010-07-06,87.54,63.85,9.89,0.45,0.35,1018.62,6.32,123.0
2111,2010-07-07,92.48,67.11,10.0,0.44,0.28,1017.86,2.88,308.0
2011,2010-07-07,92.48,67.11,10.0,0.44,0.28,1017.86,2.88,308.0
1911,2010-07-07,92.48,67.11,10.0,0.44,0.28,1017.86,2.88,308.0
2111,2010-07-08,97.23,61.3,9.83,0.31,0.24,1014.67,8.0,310.0
2011,2010-07-08,97.23,61.3,9.83,0.31,0.24,1014.67,8.0,310.0
1911,2010-07-08,97.23,61.3,9.83,0.31,0.24,1014.67,8.0,310.0
2111,2010-07-09,94.12,68.5,9.46,0.44,0.33,1012.38,6.4,252.0
2011,2010-07-09,94.12,68.5,9.46,0.44,0.33,1012.38,6.4,252.0
1911,2010-07-09,94.12,68.5,9.46,0.44,0.33,1012.38,6.4,252.0
2111,2010-07-10,87.61,69.63,10.0,0.55,0.62,1013.07,11.39,319.0
2011,2010-07-10,87.61,69.63,10.0,0.55,0.62,1013.07,11.39,319.0
2111,2010-07-11,92.08,67.71,10.0,0.45,0.31,1012.14,7.52,289.0
2011,2010-07-11,92.08,67.71,10.0,0.45,0.31,1012.14,7.52,289.0
1911,2010-07-11,92.08,67.71,10.0,0.45,0.31,1012.14,7.52,289.0
2111,2010-07-12,80.44,73.31,9.3,0.79,0.62,1010.77,4.11,357.0
1911,2010-07-12,80.44,73.31,9.3,0.79,0.62,1010.77,4.11,357.0
2111,2010-07-13,88.8,70.44,10.0,0.55,0.6,1013.3,7.76,221.0
2011,2010-07-13,88.8,70.44,10.0,0.55,0.6,1013.3,7.76,221.0
1911,2010-07-13,88.8,70.44,10.0,0.55,0.6,1013.3,7.76,221.0
2111,2010-07-14,89.26,70.04,10.0,0.53,0.3,1016.96,6.76,327.0
2011,2010-07-14,89.26,70.04,10.0,0.53,0.3,1016.96,6.76,327.0
1911,2010-07-14,89.26,70.04,10.0,0.53,0.3,1016.96,6.76,327.0
2111,2010-07-15,92.03,64.6,10.0,0.41,0.32,1015.92,1.26,350.0
2011,2010-07-15,92.03,64.6,10.0,0.41,0.32,1015.92,1.26,350.0
1911,2010-07-15,92.03,64.6,10.0,0.41,0.32,1015.92,1.26,350.0
2111,2010-07-16,89.07,73.36,9.82,0.6,0.32,1016.33,8.9,190.0
2011,2010-07-16,89.07,73.36,9.82,0.6,0.32,1016.33,8.9,190.0
1911,2010-07-16,89.07,73.36,9.82,0.6,0.32,1016.33,8.9,190.0
2111,2010-07-17,83.07,69.85,9.62,0.65,0.68,1018.9,5.29,222.0
2011,2010-07-17,83.07,69.85,9.62,0.65,0.68,1018.9,5.29,222.0
2111,2010-07-18,82.14,73.78,9.68,0.76,0.65,1018.61,4.89,185.0
2011,2010-07-18,82.14,73.78,9.68,0.76,0.65,1018.61,4.89,185.0
1911,2010-07-18,82.14,73.78,9.68,0.76,0.65,1018.61,4.89,185.0
2111,2010-07-19,88.97,70.18,9.89,0.54,0.34,1017.84,10.03,226.0
1911,2010-07-19,88.97,70.18,9.89,0.54,0.34,1017.84,10.03,226.0
2111,2010-07-20,87.88,73.92,9.07,0.64,0.64,1020.36,8.45,314.0
2011,2010-07-20,87.88,73.92,9.07,0.64,0.64,1020.36,8.45,314.0
1911,2010-07-20,87.88,73.92,9.07,0.64,0.64,1020.36,8.45,314.0
2111,2010-07-21,92.5,72.34,10.0,0.52,0.28,1019.91,6.08,271.0
2011,2010-07-21,92.5,72.34,10.0,0.52,0.28,1019.91,6.08,271.0
1911,2010-07-21,92.5,72.34,10.0,0.52,0.28,1019.91,6.08,271.0
2111,2010-07-22,92.12,72.72,10.0,0.53,0.58,1018.4,3.86,295.0
2011,2010-07-22,92.12,72.72,10.0,0.53,0.58,1018.4,3.86,295.0
1911,2010-07-22,92.12,72.72,10.0,0.53,0.58,1018.4,3.86,295.0
2111,2010-07-23,95.73,70.74,10.0,0.45,0.32,1017.66,8.43,321.0
2011,2010-07-23,95.73,70.74,10.0,0.45,0.32,1017.66,8.43,321.0
1911,2010-07-23,95.73,70.74,10.0,0.45,0.32,1017.66,8.43,321.0
2111,2010-07-24,93.45,75.25,9.86,0.56,0.77,1018.12,7.84,189.0
2011,2010-07-24,93.45,75.25,9.86,0.56,0.77,1018.12,7.84,189.0
2111,2010-07-25,93.52,72.76,10.0,0.51,0.32,1016.65,9.05,214.0
2011,2010-07-25,93.52,72.76,10.0,0.51,0.32,1016.65,9.05,214.0
1911,2010-07-25,93.52,72.76,10.0,0.51,0.32,1016.65,9.05,214.0
2111,2010-07-26,93.3,73.64,10.0,0.53,0.27,1016.25,5.56,193.0
2011,2010-07-26,93.3,73.64,10.0,0.53,0.27,1016.25,5.56,193.0
1911,2010-07-26,93.3,73.64,10.0,0.53,0.27,1016.25,5.56,193.0
2111,2010-07-27,91.13,72.68,9.88,0.55,0.33,1017.98,9.36,262.0
2011,2010-07-27,91.13,72.68,9.88,0.55,0.33,1017.98,9.36,262.0
1911,2010-07-27,91.13,72.68,9.88,0.55,0.33,1017.98,9.36,262.0
2111,2010-07-28,83.6,73.06,10.0,0.71,0.65,1019.36,4.52,220.0
2011,2010-07-28,83.6,73.06,10.0,0.71,0.65,1019.36,4.52,220.0
1911,2010-07-28,83.6,73.06,10.0,0.71,0.65,1019.36,4.52,220.0
2111,2010-07-29,92.03,71.48,9.89,0.51,0.34,1015.77,6.91,331.0
2011,2010-07-29,92.03,71.48,9.89,0.51,0.34,1015.77,6.91,331.0
1911,2010-07-29,92.03,71.48,9.89,0.51,0.34,1015.77,6.91,331.0
2111,2010-07-30,94.09,65.23,10.0,0.39,0.25,1012.26,8.75,337.0
2011,2010-07-30,94.09,65.23,10.0,0.39,0.25,1012.26,8.75,337.0
1911,2010-07-30,94.09,65.23,10.0,0.39,0.25,1012.26,8.75,337.0
2111,2010-07-31,92.72,71.17,9.62,0.5,0.65,1010.02,6.04,266.0
2011,2010-07-31,92.72,71.17,9.62,0.5,0.65,1010.02,6.04,266.0
2111,2010-08-01,93.24,72.79,9.93,0.52,0.27,1010.69,4.22,236.0
2011,2010-08-01,93.24,72.79,9.93,0.52,0.27,1010.69,4.22,236.0
1911,2010-08-01,93.24,72.79,9.93,0.52,0.27,1010.69,4.22,236.0
2111,2010-08-02,83.22,73.96,7.33,0.74,0.94,1017.22,6.29,130.0
2011,2010-08-02,83.22,73.96,7.33,0.74,0.94,1017.22,6.29,130.0
1911,2010-08-02,83.22,73.96,7.33,0.74,0.94,1017.22,6.29,130.0
2111,2010-08-03,87.71,76.19,8.02,0.69,0.67,1017.04,5.21,131.0
2011,2010-08-03,87.71,76.19,8.02,0.69,0.67,1017.04,5.21,131.0
1911,2010-08-03,87.71,76.19,8.02,0.69,0.67,1017.04,5.21,131.0
2111,2010-08-04,93.16,72.92,9.81,0.52,0.28,1014.63,6.69,181.0
2011,2010-08-04,93.16,72.92,9.81,0.52,0.28,1014.63,6.69,181.0
1911,2010-08-04,93.16,72.92,9.81,0.52,0.28,1014.63,6.69,181.0
2111,2010-08-05,92.07,71.78,9.89,0.52,0.3,1011.19,7.52,189.0
2011,2010-08-05,92.07,71.78,9.89,0.52,0.3,1011.19,7.52,189.0
1911,2010-08-05,92.07,71.78,9.89,0.52,0.3,1011.19,7.52,189.0
2111,2010-08-06,90.33,73.42,9.23,0.58,0.67,1010.59,6.37,248.0
2011,2010-08-06,90.33,73.42,9.23,0.58,0.67,1010.59,6.37,248.0
1911,2010-08-06,90.33,73.42,9.23,0.58,0.67,1010.59,6.37,248.0
2111,2010-08-07,89.53,71.88,10.0,0.56,0.27,1012.35,7.42,85.0
2011,2010-08-07,89.53,71.88,10.0,0.56,0.27,1012.35,7.42,85.0
2111,2010-08-08,91.17,69.24,9.86,0.49,0.34,1014.04,5.6,108.0
2011,2010-08-08,91.17,69.24,9.86,0.49,0.34,1014.04,5.6,108.0
1911,2010-08-08,91.17,69.24,9.86,0.49,0.34,1014.04,5.6,108.0
2111,2010-08-09,92.89,68.02,9.72,0.44,0.29,1015.38,5.63,110.0
2011,2010-08-09,92.89,68.02,9.72,0.44,0.29,1015.38,5.63,110.0
1911,2010-08-09,92.89,68.02,9.72,0.44,0.29,1015.38,5.63,110.0
2111,2010-08-10,91.74,68.63,9.7,0.47,0.33,1015.31,7.76,75.0
2011,2010-08-10,91.74,68.63,9.7,0.47,0.33,1015.31,7.76,75.0
1911,2010-08-10,91.74,68.63,9.7,0.47,0.33,1015.31,7.76,75.0
2111,2010-08-11,93.15,68.29,9.89,0.45,0.33,1013.27,5.29,166.0
2011,2010-08-11,93.15,68.29,9.89,0.45,0.33,1013.27,5.29,166.0
1911,2010-08-11,93.15,68.29,9.89,0.45,0.33,1013.27,5.29,166.0
2111,2010-08-12,92.56,70.19,9.89,0.48,0.28,1010.55,4.02,253.0
2011,2010-08-12,92.56,70.19,9.89,0.48,0.28,1010.55,4.02,253.0
1911,2010-08-12,92.56,70.19,9.89,0.48,0.28,1010.55,4.02,253.0
2111,2010-08-13,93.18,72.75,9.81,0.52,0.57,1009.63,7.3,170.0
2011,2010-08-13,93.18,72.75,9.81,0.52,0.57,1009.63,7.3,170.0
1911,2010-08-13,93.18,72.75,9.81,0.52,0.57,1009.63,7.3,170.0
2111,2010-08-14,83.52,73.57,7.08,0.72,0.9,1013.12,8.71,114.0
2011,2010-08-14,83.52,73.57,7.08,0.72,0.9,1013.12,8.71,114.0
2111,2010-08-15,87.98,73.22,10.0,0.62,0.64,1014.16,4.03,72.0
2011,2010-08-15,87.98,73.22,10.0,0.62,0.64,1014.16,4.03,72.0
1911,2010-08-15,87.98,73.22,10.0,0.62,0.64,1014.16,4.03,72.0
2111,2010-08-16,87.51,72.97,9.81,0.62,0.66,1014.55,5.59,132.0
2011,2010-08-16,87.51,72.97,9.81,0.62,0.66,1014.55,5.59,132.0
1911,2010-08-16,87.51,72.97,9.81,0.62,0.66,1014.55,5.59,132.0
2111,2010-08-17,87.7,72.19,9.61,0.6,0.64,1015.95,5.64,224.0
2011,2010-08-17,87.7,72.19,9.61,0.6,0.64,1015.95,5.64,224.0
1911,2010-08-17,87.7,72.19,9.61,0.6,0.64,1015.95,5.64,224.0
2111,2010-08-18,90.32,70.24,10.0,0.52,0.64,1015.14,8.42,218.0
2011,2010-08-18,90.32,70.24,10.0,0.52,0.64,1015.14,8.42,218.0
1911,2010-08-18,90.32,70.24,10.0,0.52,0.64,1015.14,8.42,218.0
2111,2010-08-19,88.43,72.52,9.67,0.6,0.66,1013.06,10.75,258.0
2011,2010-08-19,88.43,72.52,9.67,0.6,0.66,1013.06,10.75,258.0
1911,2010-08-19,88.43,72.52,9.67,0.6,0.66,1013.06,10.75,258.0
