FlightNum,FlightDate,Origin_CLT_Del1,Origin_CLT_Del2,Origin_CLT_Del3,Origin_CLT_Del4,Origin_CLT_Del5,Origin_SAV_Del1,Origin_SAV_Del2,Origin_SAV_Del3,Origin_SAV_Del4,Origin_SAV_Del5,Origin_BNA_Del1,Origin_BNA_Del2,Origin_BNA_Del3,Origin_BNA_Del4,Origin_BNA_Del5
2210,2013-03-04,-5.00,93.00,0.00,-2.00,-6.00,-6.00,-4.00,-3.00,-10.00,-6.00,-3.00,-6.00,-3.00,-3.00,-2.00
1810,2013-03-04,-5.00,93.00,0.00,-2.00,-6.00,-6.00,-4.00,-3.00,-10.00,-6.00,-3.00,-6.00,-3.00,-3.00,-2.00
910,2013-03-04,-5.00,93.00,0.00,-2.00,-6.00,-6.00,-4.00,-3.00,-10.00,-6.00,-3.00,-6.00,-3.00,-3.00,-2.00
2210,2013-03-05,-6.00,-7.00,-6.00,-2.00,-1.00,-10.00,-2.00,-9.00,37.00,-5.00,14.00,55.00,41.00,-12.00,-2.00
1810,2013-03-05,-6.00,-7.00,-6.00,-2.00,-1.00,-10.00,-2.00,-9.00,37.00,-5.00,14.00,55.00,41.00,-12.00,-2.00
910,2013-03-05,-6.00,-7.00,-6.00,-2.00,-1.00,-10.00,-2.00,-9.00,37.00,-5.00,14.00,55.00,41.00,-12.00,-2.00
2210,2013-03-06,-2.00,0.00,119.00,34.00,-1.00,1440,-8.00,-7.00,90.00,-3.00,1.00,4.00,0.00,16.00,1.00
1810,2013-03-06,-2.00,0.00,119.00,34.00,-1.00,1440,-8.00,-7.00,90.00,-3.00,1.00,4.00,0.00,16.00,1.00
910,2013-03-06,-2.00,0.00,119.00,34.00,-1.00,1440,-8.00,-7.00,90.00,-3.00,1.00,4.00,0.00,16.00,1.00
2210,2013-03-07,-7.00,-3.00,23.00,42.00,108.00,8.00,-6.00,-4.00,7.00,-6.00,6.00,87.00,6.00,5.00,12.00
1810,2013-03-07,-7.00,-3.00,23.00,42.00,108.00,8.00,-6.00,-4.00,7.00,-6.00,6.00,87.00,6.00,5.00,12.00
910,2013-03-07,-7.00,-3.00,23.00,42.00,108.00,8.00,-6.00,-4.00,7.00,-6.00,6.00,87.00,6.00,5.00,12.00
2210,2013-03-08,-4.00,-2.00,134.00,1440,-6.00,18.00,-3.00,-4.00,298.00,-5.00,-1.00,313.00,3.00,0.00,0.00
1810,2013-03-08,-4.00,-2.00,134.00,1440,-6.00,18.00,-3.00,-4.00,298.00,-5.00,-1.00,313.00,3.00,0.00,0.00
910,2013-03-08,-4.00,-2.00,134.00,1440,-6.00,18.00,-3.00,-4.00,298.00,-5.00,-1.00,313.00,3.00,0.00,0.00
2210,2013-03-09,161.00,-3.00,-4.00,-4.00,-2.00,-11.00,-1.00,0.00,-4.00,-1.00,79.00,34.00,-2.00,-7.00,-2.00
1810,2013-03-09,161.00,-3.00,-4.00,-4.00,-2.00,-11.00,-1.00,0.00,-4.00,-1.00,79.00,34.00,-2.00,-7.00,-2.00
2210,2013-03-10,-6.00,-7.00,-1.00,-2.00,17.00,-1.00,161.00,-15.00,-2.00,0.00,29.00,56.00,-5.00,-3.00,14.00
1810,2013-03-10,-6.00,-7.00,-1.00,-2.00,17.00,-1.00,161.00,-15.00,-2.00,0.00,29.00,56.00,-5.00,-3.00,14.00
910,2013-03-10,-6.00,-7.00,-1.00,-2.00,17.00,-1.00,161.00,-15.00,-2.00,0.00,29.00,56.00,-5.00,-3.00,14.00
2210,2013-03-11,45.00,55.00,-8.00,29.00,43.00,-6.00,-6.00,-10.00,54.00,13.00,27.00,6.00,14.00,-11.00,1440
1810,2013-03-11,45.00,55.00,-8.00,29.00,43.00,-6.00,-6.00,-10.00,54.00,13.00,27.00,6.00,14.00,-11.00,1440
910,2013-03-11,45.00,55.00,-8.00,29.00,43.00,-6.00,-6.00,-10.00,54.00,13.00,27.00,6.00,14.00,-11.00,1440
2210,2013-03-12,0.00,-5.00,65.00,1440,24.00,24.00,-3.00,-5.00,59.00,1.00,18.00,-5.00,-2.00,6.00,-2.00
1810,2013-03-12,0.00,-5.00,65.00,1440,24.00,24.00,-3.00,-5.00,59.00,1.00,18.00,-5.00,-2.00,6.00,-2.00
910,2013-03-12,0.00,-5.00,65.00,1440,24.00,24.00,-3.00,-5.00,59.00,1.00,18.00,-5.00,-2.00,6.00,-2.00
2210,2013-03-13,-4.00,4.00,4.00,-2.00,1.00,-5.00,-5.00,-4.00,6.00,-8.00,33.00,-4.00,1.00,-2.00,-3.00
1810,2013-03-13,-4.00,4.00,4.00,-2.00,1.00,-5.00,-5.00,-4.00,6.00,-8.00,33.00,-4.00,1.00,-2.00,-3.00
910,2013-03-13,-4.00,4.00,4.00,-2.00,1.00,-5.00,-5.00,-4.00,6.00,-8.00,33.00,-4.00,1.00,-2.00,-3.00
2210,2013-03-14,-6.00,-4.00,57.00,1.00,-2.00,-7.00,17.00,-3.00,41.00,-4.00,25.00,6.00,1.00,225.00,21.00
1810,2013-03-14,-6.00,-4.00,57.00,1.00,-2.00,-7.00,17.00,-3.00,41.00,-4.00,25.00,6.00,1.00,225.00,21.00
910,2013-03-14,-6.00,-4.00,57.00,1.00,-2.00,-7.00,17.00,-3.00,41.00,-4.00,25.00,6.00,1.00,225.00,21.00
2210,2013-03-15,-4.00,-5.00,-2.00,46.00,-4.00,1.00,0.00,-5.00,21.00,-9.00,15.00,33.00,0.00,2.00,-7.00
1810,2013-03-15,-4.00,-5.00,-2.00,46.00,-4.00,1.00,0.00,-5.00,21.00,-9.00,15.00,33.00,0.00,2.00,-7.00
910,2013-03-15,-4.00,-5.00,-2.00,46.00,-4.00,1.00,0.00,-5.00,21.00,-9.00,15.00,33.00,0.00,2.00,-7.00
2210,2013-03-16,8.00,7.00,-6.00,21.00,-1.00,11.00,40.00,0.00,15.00,-5.00,4.00,79.00,1.00,6.00,4.00
1810,2013-03-16,8.00,7.00,-6.00,21.00,-1.00,11.00,40.00,0.00,15.00,-5.00,4.00,79.00,1.00,6.00,4.00
2210,2013-03-17,-5.00,-7.00,57.00,-2.00,27.00,-3.00,-5.00,-3.00,8.00,-6.00,38.00,-4.00,-8.00,2.00,0.00
1810,2013-03-17,-5.00,-7.00,57.00,-2.00,27.00,-3.00,-5.00,-3.00,8.00,-6.00,38.00,-4.00,-8.00,2.00,0.00
910,2013-03-17,-5.00,-7.00,57.00,-2.00,27.00,-3.00,-5.00,-3.00,8.00,-6.00,38.00,-4.00,-8.00,2.00,0.00
2210,2013-03-18,-10.00,1440,68.00,39.00,-2.00,0.00,-1.00,18.00,-4.00,24.00,27.00,65.00,3.00,42.00,68.00
1810,2013-03-18,-10.00,1440,68.00,39.00,-2.00,0.00,-1.00,18.00,-4.00,24.00,27.00,65.00,3.00,42.00,68.00
910,2013-03-18,-10.00,1440,68.00,39.00,-2.00,0.00,-1.00,18.00,-4.00,24.00,27.00,65.00,3.00,42.00,68.00
2210,2013-03-19,3.00,-3.00,68.00,2.00,-5.00,6.00,79.00,8.00,84.00,2.00,9.00,41.00,-2.00,-6.00,-3.00
1810,2013-03-19,3.00,-3.00,68.00,2.00,-5.00,6.00,79.00,8.00,84.00,2.00,9.00,41.00,-2.00,-6.00,-3.00
910,2013-03-19,3.00,-3.00,68.00,2.00,-5.00,6.00,79.00,8.00,84.00,2.00,9.00,41.00,-2.00,-6.00,-3.00
2210,2013-03-20,83.00,-5.00,-1.00,1.00,-4.00,4.00,3.00,-4.00,-7.00,-5.00,2.00,31.00,40.00,-5.00,-4.00
1810,2013-03-20,83.00,-5.00,-1.00,1.00,-4.00,4.00,3.00,-4.00,-7.00,-5.00,2.00,31.00,40.00,-5.00,-4.00
910,2013-03-20,83.00,-5.00,-1.00,1.00,-4.00,4.00,3.00,-4.00,-7.00,-5.00,2.00,31.00,40.00,-5.00,-4.00
2210,2013-03-21,1.00,-5.00,-2.00,296.00,0.00,1440,0.00,7.00,111.00,-4.00,-1.00,-11.00,-5.00,-10.00,0.00
1810,2013-03-21,1.00,-5.00,-2.00,296.00,0.00,1440,0.00,7.00,111.00,-4.00,-1.00,-11.00,-5.00,-10.00,0.00
910,2013-03-21,1.00,-5.00,-2.00,296.00,0.00,1440,0.00,7.00,111.00,-4.00,-1.00,-11.00,-5.00,-10.00,0.00
2210,2013-03-22,72.00,-6.00,0.00,35.00,-2.00,-8.00,-3.00,-11.00,0.00,-5.00,8.00,-10.00,3.00,7.00,-3.00
1810,2013-03-22,72.00,-6.00,0.00,35.00,-2.00,-8.00,-3.00,-11.00,0.00,-5.00,8.00,-10.00,3.00,7.00,-3.00
910,2013-03-22,72.00,-6.00,0.00,35.00,-2.00,-8.00,-3.00,-11.00,0.00,-5.00,8.00,-10.00,3.00,7.00,-3.00
2210,2013-03-23,-3.00,32.00,-3.00,-3.00,2.00,161.00,44.00,33.00,17.00,13.00,25.00,71.00,7.00,18.00,406.00
1810,2013-03-23,-3.00,32.00,-3.00,-3.00,2.00,161.00,44.00,33.00,17.00,13.00,25.00,71.00,7.00,18.00,406.00
2210,2013-03-24,12.00,108.00,27.00,-4.00,53.00,14.00,7.00,11.00,35.00,-3.00,23.00,2.00,15.00,106.00,64.00
1810,2013-03-24,12.00,108.00,27.00,-4.00,53.00,14.00,7.00,11.00,35.00,-3.00,23.00,2.00,15.00,106.00,64.00
910,2013-03-24,12.00,108.00,27.00,-4.00,53.00,14.00,7.00,11.00,35.00,-3.00,23.00,2.00,15.00,106.00,64.00
2210,2013-03-25,2.00,-2.00,154.00,103.00,-1.00,99.00,-6.00,24.00,104.00,20.00,50.00,-2.00,-6.00,17.00,19.00
1810,2013-03-25,2.00,-2.00,154.00,103.00,-1.00,99.00,-6.00,24.00,104.00,20.00,50.00,-2.00,-6.00,17.00,19.00
910,2013-03-25,2.00,-2.00,154.00,103.00,-1.00,99.00,-6.00,24.00,104.00,20.00,50.00,-2.00,-6.00,17.00,19.00
2210,2013-03-26,2.00,-6.00,-1.00,66.00,0.00,20.00,42.00,-8.00,-4.00,-1.00,3.00,3.00,4.00,11.00,-6.00
1810,2013-03-26,2.00,-6.00,-1.00,66.00,0.00,20.00,42.00,-8.00,-4.00,-1.00,3.00,3.00,4.00,11.00,-6.00
910,2013-03-26,2.00,-6.00,-1.00,66.00,0.00,20.00,42.00,-8.00,-4.00,-1.00,3.00,3.00,4.00,11.00,-6.00
2210,2013-03-27,36.00,-8.00,6.00,-6.00,2.00,-1.00,-5.00,-3.00,3.00,-3.00,2.00,-4.00,-3.00,36.00,-4.00
1810,2013-03-27,36.00,-8.00,6.00,-6.00,2.00,-1.00,-5.00,-3.00,3.00,-3.00,2.00,-4.00,-3.00,36.00,-4.00
910,2013-03-27,36.00,-8.00,6.00,-6.00,2.00,-1.00,-5.00,-3.00,3.00,-3.00,2.00,-4.00,-3.00,36.00,-4.00
2210,2013-03-28,9.00,-2.00,-3.00,56.00,-3.00,0.00,-1.00,-6.00,76.00,-2.00,7.00,24.00,20.00,-12.00,21.00
1810,2013-03-28,9.00,-2.00,-3.00,56.00,-3.00,0.00,-1.00,-6.00,76.00,-2.00,7.00,24.00,20.00,-12.00,21.00
910,2013-03-28,9.00,-2.00,-3.00,56.00,-3.00,0.00,-1.00,-6.00,76.00,-2.00,7.00,24.00,20.00,-12.00,21.00
2210,2013-03-29,-3.00,-3.00,0.00,4.00,70.00,14.00,-6.00,-5.00,-9.00,-9.00,12.00,-7.00,-1.00,-6.00,128.00
1810,2013-03-29,-3.00,-3.00,0.00,4.00,70.00,14.00,-6.00,-5.00,-9.00,-9.00,12.00,-7.00,-1.00,-6.00,128.00
910,2013-03-29,-3.00,-3.00,0.00,4.00,70.00,14.00,-6.00,-5.00,-9.00,-9.00,12.00,-7.00,-1.00,-6.00,128.00
2210,2013-03-30,16.00,-4.00,-4.00,0.00,11.00,-13.00,1.00,0.00,-6.00,0.00,4.00,11.00,-1.00,-2.00,2.00
1810,2013-03-30,16.00,-4.00,-4.00,0.00,11.00,-13.00,1.00,0.00,-6.00,0.00,4.00,11.00,-1.00,-2.00,2.00
2210,2013-03-31,-2.00,-1.00,2.00,-4.00,-3.00,-9.00,20.00,-11.00,-6.00,96.00,22.00,-2.00,3.00,8.00,8.00
1810,2013-03-31,-2.00,-1.00,2.00,-4.00,-3.00,-9.00,20.00,-11.00,-6.00,96.00,22.00,-2.00,3.00,8.00,8.00
910,2013-03-31,-2.00,-1.00,2.00,-4.00,-3.00,-9.00,20.00,-11.00,-6.00,96.00,22.00,-2.00,3.00,8.00,8.00
2210,2013-04-01,-7.00,0.00,35.00,70.00,-7.00,1.00,3.00,15.00,7.00,-4.00,13.00,5.00,-1.00,-6.00,19.00
1810,2013-04-01,-7.00,0.00,35.00,70.00,-7.00,1.00,3.00,15.00,7.00,-4.00,13.00,5.00,-1.00,-6.00,19.00
910,2013-04-01,-7.00,0.00,35.00,70.00,-7.00,1.00,3.00,15.00,7.00,-4.00,13.00,5.00,-1.00,-6.00,19.00
2210,2013-04-02,-3.00,-3.00,-3.00,25.00,70.00,-1.00,-5.00,-5.00,121.00,-2.00,-1.00,26.00,-5.00,13.00,14.00
1810,2013-04-02,-3.00,-3.00,-3.00,25.00,70.00,-1.00,-5.00,-5.00,121.00,-2.00,-1.00,26.00,-5.00,13.00,14.00
910,2013-04-02,-3.00,-3.00,-3.00,25.00,70.00,-1.00,-5.00,-5.00,121.00,-2.00,-1.00,26.00,-5.00,13.00,14.00
2210,2013-04-03,-3.00,75.00,-10.00,-1.00,-1.00,-4.00,0.00,-2.00,24.00,-4.00,11.00,24.00,10.00,5.00,19.00
1810,2013-04-03,-3.00,75.00,-10.00,-1.00,-1.00,-4.00,0.00,-2.00,24.00,-4.00,11.00,24.00,10.00,5.00,19.00
910,2013-04-03,-3.00,75.00,-10.00,-1.00,-1.00,-4.00,0.00,-2.00,24.00,-4.00,11.00,24.00,10.00,5.00,19.00
2210,2013-04-04,-5.00,-1.00,27.00,67.00,9.00,13.00,12.00,83.00,-2.00,-2.00,31.00,-2.00,-1.00,-3.00,22.00
1810,2013-04-04,-5.00,-1.00,27.00,67.00,9.00,13.00,12.00,83.00,-2.00,-2.00,31.00,-2.00,-1.00,-3.00,22.00
910,2013-04-04,-5.00,-1.00,27.00,67.00,9.00,13.00,12.00,83.00,-2.00,-2.00,31.00,-2.00,-1.00,-3.00,22.00
2210,2013-04-05,-5.00,-5.00,-8.00,27.00,2.00,-6.00,61.00,13.00,23.00,41.00,5.00,15.00,-3.00,-12.00,9.00
1810,2013-04-05,-5.00,-5.00,-8.00,27.00,2.00,-6.00,61.00,13.00,23.00,41.00,5.00,15.00,-3.00,-12.00,9.00
910,2013-04-05,-5.00,-5.00,-8.00,27.00,2.00,-6.00,61.00,13.00,23.00,41.00,5.00,15.00,-3.00,-12.00,9.00
2210,2013-04-06,-4.00,-6.00,-9.00,-7.00,-6.00,-3.00,-1.00,0.00,24.00,-8.00,0.00,-7.00,-1.00,-2.00,12.00
1810,2013-04-06,-4.00,-6.00,-9.00,-7.00,-6.00,-3.00,-1.00,0.00,24.00,-8.00,0.00,-7.00,-1.00,-2.00,12.00
2210,2013-04-07,-5.00,-6.00,72.00,-5.00,-5.00,-8.00,-4.00,-9.00,-10.00,-5.00,12.00,-6.00,-3.00,-2.00,-14.00
1810,2013-04-07,-5.00,-6.00,72.00,-5.00,-5.00,-8.00,-4.00,-9.00,-10.00,-5.00,12.00,-6.00,-3.00,-2.00,-14.00
910,2013-04-07,-5.00,-6.00,72.00,-5.00,-5.00,-8.00,-4.00,-9.00,-10.00,-5.00,12.00,-6.00,-3.00,-2.00,-14.00
2210,2013-04-08,-3.00,-9.00,-5.00,90.00,7.00,-9.00,-4.00,-1.00,-5.00,-4.00,5.00,2.00,-5.00,-4.00,-8.00
1810,2013-04-08,-3.00,-9.00,-5.00,90.00,7.00,-9.00,-4.00,-1.00,-5.00,-4.00,5.00,2.00,-5.00,-4.00,-8.00
910,2013-04-08,-3.00,-9.00,-5.00,90.00,7.00,-9.00,-4.00,-1.00,-5.00,-4.00,5.00,2.00,-5.00,-4.00,-8.00
2210,2013-04-09,13.00,-7.00,-6.00,-6.00,-8.00,27.00,-6.00,-5.00,-5.00,11.00,20.00,-1.00,23.00,69.00,-4.00
1810,2013-04-09,13.00,-7.00,-6.00,-6.00,-8.00,27.00,-6.00,-5.00,-5.00,11.00,20.00,-1.00,23.00,69.00,-4.00
910,2013-04-09,13.00,-7.00,-6.00,-6.00,-8.00,27.00,-6.00,-5.00,-5.00,11.00,20.00,-1.00,23.00,69.00,-4.00
2210,2013-04-10,54.00,48.00,61.00,-6.00,-2.00,-9.00,-5.00,89.00,86.00,6.00,81.00,-5.00,0.00,142.00,1440
1810,2013-04-10,54.00,48.00,61.00,-6.00,-2.00,-9.00,-5.00,89.00,86.00,6.00,81.00,-5.00,0.00,142.00,1440
910,2013-04-10,54.00,48.00,61.00,-6.00,-2.00,-9.00,-5.00,89.00,86.00,6.00,81.00,-5.00,0.00,142.00,1440
2210,2013-04-11,79.00,94.00,-5.00,-3.00,-7.00,28.00,15.00,-4.00,20.00,74.00,38.00,0.00,-5.00,100.00,25.00
1810,2013-04-11,79.00,94.00,-5.00,-3.00,-7.00,28.00,15.00,-4.00,20.00,74.00,38.00,0.00,-5.00,100.00,25.00
910,2013-04-11,79.00,94.00,-5.00,-3.00,-7.00,28.00,15.00,-4.00,20.00,74.00,38.00,0.00,-5.00,100.00,25.00
2210,2013-04-12,125.00,-3.00,10.00,-2.00,1.00,93.00,-9.00,-4.00,-7.00,59.00,17.00,-2.00,-5.00,26.00,154.00
1810,2013-04-12,125.00,-3.00,10.00,-2.00,1.00,93.00,-9.00,-4.00,-7.00,59.00,17.00,-2.00,-5.00,26.00,154.00
910,2013-04-12,125.00,-3.00,10.00,-2.00,1.00,93.00,-9.00,-4.00,-7.00,59.00,17.00,-2.00,-5.00,26.00,154.00
2210,2013-04-13,-5.00,-7.00,-3.00,-5.00,3.00,18.00,2.00,14.00,-3.00,37.00,64.00,0.00,12.00,-5.00,-2.00
1810,2013-04-13,-5.00,-7.00,-3.00,-5.00,3.00,18.00,2.00,14.00,-3.00,37.00,64.00,0.00,12.00,-5.00,-2.00
2210,2013-04-14,-3.00,-8.00,-6.00,-3.00,-3.00,15.00,24.00,1.00,5.00,-1.00,-8.00,8.00,-6.00,1.00,-4.00
1810,2013-04-14,-3.00,-8.00,-6.00,-3.00,-3.00,15.00,24.00,1.00,5.00,-1.00,-8.00,8.00,-6.00,1.00,-4.00
910,2013-04-14,-3.00,-8.00,-6.00,-3.00,-3.00,15.00,24.00,1.00,5.00,-1.00,-8.00,8.00,-6.00,1.00,-4.00
2210,2013-04-15,-5.00,0.00,-3.00,-5.00,1.00,-3.00,-4.00,-3.00,-5.00,0.00,81.00,10.00,13.00,-7.00,-1.00
1810,2013-04-15,-5.00,0.00,-3.00,-5.00,1.00,-3.00,-4.00,-3.00,-5.00,0.00,81.00,10.00,13.00,-7.00,-1.00
910,2013-04-15,-5.00,0.00,-3.00,-5.00,1.00,-3.00,-4.00,-3.00,-5.00,0.00,81.00,10.00,13.00,-7.00,-1.00
2210,2013-04-16,-4.00,1440,-8.00,-1.00,4.00,6.00,27.00,-5.00,1440,7.00,10.00,-3.00,28.00,-5.00,11.00
1810,2013-04-16,-4.00,1440,-8.00,-1.00,4.00,6.00,27.00,-5.00,1440,7.00,10.00,-3.00,28.00,-5.00,11.00
910,2013-04-16,-4.00,1440,-8.00,-1.00,4.00,6.00,27.00,-5.00,1440,7.00,10.00,-3.00,28.00,-5.00,11.00
2210,2013-04-17,-5.00,0.00,38.00,-5.00,-6.00,24.00,-5.00,0.00,-2.00,15.00,28.00,-5.00,15.00,1440,15.00
1810,2013-04-17,-5.00,0.00,38.00,-5.00,-6.00,24.00,-5.00,0.00,-2.00,15.00,28.00,-5.00,15.00,1440,15.00
910,2013-04-17,-5.00,0.00,38.00,-5.00,-6.00,24.00,-5.00,0.00,-2.00,15.00,28.00,-5.00,15.00,1440,15.00
2210,2013-04-18,-7.00,124.00,-8.00,-3.00,48.00,202.00,148.00,-1.00,0.00,48.00,45.00,5.00,22.00,69.00,79.00
1810,2013-04-18,-7.00,124.00,-8.00,-3.00,48.00,202.00,148.00,-1.00,0.00,48.00,45.00,5.00,22.00,69.00,79.00
910,2013-04-18,-7.00,124.00,-8.00,-3.00,48.00,202.00,148.00,-1.00,0.00,48.00,45.00,5.00,22.00,69.00,79.00
2210,2013-04-19,84.00,-4.00,0.00,27.00,177.00,8.00,-6.00,29.00,-6.00,-10.00,22.00,84.00,7.00,-2.00,37.00
1810,2013-04-19,84.00,-4.00,0.00,27.00,177.00,8.00,-6.00,29.00,-6.00,-10.00,22.00,84.00,7.00,-2.00,37.00
910,2013-04-19,84.00,-4.00,0.00,27.00,177.00,8.00,-6.00,29.00,-6.00,-10.00,22.00,84.00,7.00,-2.00,37.00
2210,2013-04-20,9.00,-1.00,-5.00,-5.00,2.00,10.00,-5.00,66.00,-3.00,-9.00,2.00,8.00,-2.00,-3.00,-7.00
1810,2013-04-20,9.00,-1.00,-5.00,-5.00,2.00,10.00,-5.00,66.00,-3.00,-9.00,2.00,8.00,-2.00,-3.00,-7.00
2210,2013-04-21,137.00,-1.00,0.00,-3.00,-1.00,25.00,3.00,-3.00,11.00,-6.00,-5.00,16.00,-1.00,4.00,-3.00
1810,2013-04-21,137.00,-1.00,0.00,-3.00,-1.00,25.00,3.00,-3.00,11.00,-6.00,-5.00,16.00,-1.00,4.00,-3.00
910,2013-04-21,137.00,-1.00,0.00,-3.00,-1.00,25.00,3.00,-3.00,11.00,-6.00,-5.00,16.00,-1.00,4.00,-3.00
2210,2013-04-22,83.00,-6.00,49.00,1.00,-2.00,110.00,-5.00,-7.00,0.00,8.00,-3.00,7.00,27.00,-2.00,9.00
1810,2013-04-22,83.00,-6.00,49.00,1.00,-2.00,110.00,-5.00,-7.00,0.00,8.00,-3.00,7.00,27.00,-2.00,9.00
910,2013-04-22,83.00,-6.00,49.00,1.00,-2.00,110.00,-5.00,-7.00,0.00,8.00,-3.00,7.00,27.00,-2.00,9.00
2210,2013-04-23,81.00,92.00,4.00,118.00,7.00,68.00,-4.00,48.00,-3.00,103.00,1.00,0.00,18.00,-7.00,-2.00
1810,2013-04-23,81.00,92.00,4.00,118.00,7.00,68.00,-4.00,48.00,-3.00,103.00,1.00,0.00,18.00,-7.00,-2.00
910,2013-04-23,81.00,92.00,4.00,118.00,7.00,68.00,-4.00,48.00,-3.00,103.00,1.00,0.00,18.00,-7.00,-2.00
2210,2013-04-24,29.00,-4.00,-4.00,58.00,-5.00,-1.00,13.00,-2.00,19.00,15.00,-1.00,-2.00,3.00,-4.00,3.00
1810,2013-04-24,29.00,-4.00,-4.00,58.00,-5.00,-1.00,13.00,-2.00,19.00,15.00,-1.00,-2.00,3.00,-4.00,3.00
910,2013-04-24,29.00,-4.00,-4.00,58.00,-5.00,-1.00,13.00,-2.00,19.00,15.00,-1.00,-2.00,3.00,-4.00,3.00
2210,2013-04-25,-5.00,-8.00,42.00,-3.00,129.00,70.00,-11.00,-3.00,22.00,-1.00,16.00,-5.00,18.00,-9.00,6.00
1810,2013-04-25,-5.00,-8.00,42.00,-3.00,129.00,70.00,-11.00,-3.00,22.00,-1.00,16.00,-5.00,18.00,-9.00,6.00
910,2013-04-25,-5.00,-8.00,42.00,-3.00,129.00,70.00,-11.00,-3.00,22.00,-1.00,16.00,-5.00,18.00,-9.00,6.00
2210,2013-04-26,9.00,-5.00,-2.00,-4.00,166.00,43.00,6.00,52.00,24.00,-3.00,0.00,-6.00,8.00,0.00,5.00
1810,2013-04-26,9.00,-5.00,-2.00,-4.00,166.00,43.00,6.00,52.00,24.00,-3.00,0.00,-6.00,8.00,0.00,5.00
910,2013-04-26,9.00,-5.00,-2.00,-4.00,166.00,43.00,6.00,52.00,24.00,-3.00,0.00,-6.00,8.00,0.00,5.00
2210,2013-04-27,-9.00,-5.00,-5.00,7.00,-3.00,143.00,4.00,-2.00,-1.00,0.00,15.00,-1.00,-5.00,263.00,-5.00
1810,2013-04-27,-9.00,-5.00,-5.00,7.00,-3.00,143.00,4.00,-2.00,-1.00,0.00,15.00,-1.00,-5.00,263.00,-5.00
2210,2013-04-28,-1.00,22.00,0.00,-1.00,46.00,9.00,-5.00,0.00,-6.00,-12.00,-6.00,16.00,36.00,1.00,2.00
1810,2013-04-28,-1.00,22.00,0.00,-1.00,46.00,9.00,-5.00,0.00,-6.00,-12.00,-6.00,16.00,36.00,1.00,2.00
910,2013-04-28,-1.00,22.00,0.00,-1.00,46.00,9.00,-5.00,0.00,-6.00,-12.00,-6.00,16.00,36.00,1.00,2.00
2210,2013-04-29,0.00,-3.00,53.00,7.00,2.00,7.00,-13.00,1.00,30.00,-5.00,1.00,12.00,-1.00,-6.00,17.00
1810,2013-04-29,0.00,-3.00,53.00,7.00,2.00,7.00,-13.00,1.00,30.00,-5.00,1.00,12.00,-1.00,-6.00,17.00
910,2013-04-29,0.00,-3.00,53.00,7.00,2.00,7.00,-13.00,1.00,30.00,-5.00,1.00,12.00,-1.00,-6.00,17.00
2210,2013-04-30,26.00,-3.00,-5.00,-6.00,-6.00,21.00,-4.00,55.00,-4.00,7.00,38.00,0.00,1.00,10.00,23.00
1810,2013-04-30,26.00,-3.00,-5.00,-6.00,-6.00,21.00,-4.00,55.00,-4.00,7.00,38.00,0.00,1.00,10.00,23.00
910,2013-04-30,26.00,-3.00,-5.00,-6.00,-6.00,21.00,-4.00,55.00,-4.00,7.00,38.00,0.00,1.00,10.00,23.00
2210,2013-05-01,-4.00,-1.00,73.00,-6.00,-5.00,3.00,31.00,0.00,0.00,-3.00,0.00,-4.00,-2.00,1.00,42.00
1810,2013-05-01,-4.00,-1.00,73.00,-6.00,-5.00,3.00,31.00,0.00,0.00,-3.00,0.00,-4.00,-2.00,1.00,42.00
2403,2013-05-01,-4.00,-1.00,73.00,-6.00,-5.00,3.00,31.00,0.00,0.00,-3.00,0.00,-4.00,-2.00,1.00,42.00
2210,2013-05-02,-3.00,2.00,-5.00,2.00,-1.00,136.00,26.00,-4.00,17.00,47.00,-1.00,206.00,-2.00,25.00,-11.00
1810,2013-05-02,-3.00,2.00,-5.00,2.00,-1.00,136.00,26.00,-4.00,17.00,47.00,-1.00,206.00,-2.00,25.00,-11.00
2403,2013-05-02,-3.00,2.00,-5.00,2.00,-1.00,136.00,26.00,-4.00,17.00,47.00,-1.00,206.00,-2.00,25.00,-11.00
2210,2013-05-03,29.00,7.00,1.00,-6.00,51.00,34.00,23.00,-2.00,46.00,0.00,21.00,9.00,1.00,56.00,9.00
1810,2013-05-03,29.00,7.00,1.00,-6.00,51.00,34.00,23.00,-2.00,46.00,0.00,21.00,9.00,1.00,56.00,9.00
2403,2013-05-03,29.00,7.00,1.00,-6.00,51.00,34.00,23.00,-2.00,46.00,0.00,21.00,9.00,1.00,56.00,9.00
2210,2013-05-04,116.00,-6.00,26.00,5.00,-3.00,22.00,14.00,37.00,109.00,-1.00,-6.00,0.00,-1.00,15.00,-7.00
1810,2013-05-04,116.00,-6.00,26.00,5.00,-3.00,22.00,14.00,37.00,109.00,-1.00,-6.00,0.00,-1.00,15.00,-7.00
2210,2013-05-05,0.00,-3.00,0.00,37.00,-2.00,-2.00,-4.00,-3.00,10.00,190.00,1.00,-8.00,-3.00,22.00,19.00
1810,2013-05-05,0.00,-3.00,0.00,37.00,-2.00,-2.00,-4.00,-3.00,10.00,190.00,1.00,-8.00,-3.00,22.00,19.00
2403,2013-05-05,0.00,-3.00,0.00,37.00,-2.00,-2.00,-4.00,-3.00,10.00,190.00,1.00,-8.00,-3.00,22.00,19.00
