FlightNum,FlightDate,Origin_Del1,Origin_Del2,Origin_Del3,Origin_Del4,Origin_Del5,Origin_Del6,Origin_Del7,Origin_Del8,Origin_Del9,Origin_Del10,Origin_Del11,Origin_Del12,Origin_Del13,Origin_Del14,Origin_Del15,Origin_Del16,Origin_Del17,Origin_Del18,Origin_Del19,Origin_Del20
177,2014-04-09,-1.00,-8.00,-2.00,-5.00,-1.00,-3.00,-2.00,8.00,-5.00,5.00,-3.00,-5.00,3.00,-5.00,0.00,-1.00,-1.00,4.00,4.00,-7.00
1390,2014-04-09,-1.00,-8.00,-2.00,-5.00,-1.00,-3.00,-2.00,8.00,-5.00,5.00,-3.00,-5.00,3.00,-5.00,0.00,-1.00,-1.00,4.00,4.00,-7.00
871,2014-04-10,0.00,-1.00,-6.00,2.00,1.00,-2.00,1.00,1.00,-5.00,-1.00,-4.00,-4.00,-5.00,2.00,24.00,0.00,0.00,1.00,5.00,10.00
177,2014-04-10,0.00,-1.00,-6.00,2.00,1.00,-2.00,1.00,1.00,-5.00,-1.00,-4.00,-4.00,-5.00,2.00,24.00,0.00,0.00,1.00,5.00,10.00
1390,2014-04-10,0.00,-1.00,-6.00,2.00,1.00,-2.00,1.00,1.00,-5.00,-1.00,-4.00,-4.00,-5.00,2.00,24.00,0.00,0.00,1.00,5.00,10.00
871,2014-04-11,15.00,-3.00,-4.00,-2.00,0.00,1.00,-5.00,-5.00,-5.00,13.00,-6.00,-6.00,-6.00,-4.00,0.00,1.00,55.00,-1.00,-2.00,0.00
177,2014-04-11,15.00,-3.00,-4.00,-2.00,0.00,1.00,-5.00,-5.00,-5.00,13.00,-6.00,-6.00,-6.00,-4.00,0.00,1.00,55.00,-1.00,-2.00,0.00
1390,2014-04-11,15.00,-3.00,-4.00,-2.00,0.00,1.00,-5.00,-5.00,-5.00,13.00,-6.00,-6.00,-6.00,-4.00,0.00,1.00,55.00,-1.00,-2.00,0.00
831,2014-04-12,-7.00,0.00,1.00,-1.00,0.00,-5.00,-1.00,-5.00,-1.00,-3.00,16.00,-3.00,25.00,-2.00,25.00,3.00,-4.00,-4.00,-2.00,-7.00
1390,2014-04-12,-7.00,0.00,1.00,-1.00,0.00,-5.00,-1.00,-5.00,-1.00,-3.00,16.00,-3.00,25.00,-2.00,25.00,3.00,-4.00,-4.00,-2.00,-7.00
871,2014-04-13,18.00,-6.00,-6.00,-7.00,-5.00,0.00,-3.00,4.00,4.00,0.00,2.00,0.00,0.00,4.00,-1.00,-3.00,2.00,-3.00,0.00,-2.00
177,2014-04-13,18.00,-6.00,-6.00,-7.00,-5.00,0.00,-3.00,4.00,4.00,0.00,2.00,0.00,0.00,4.00,-1.00,-3.00,2.00,-3.00,0.00,-2.00
1390,2014-04-13,18.00,-6.00,-6.00,-7.00,-5.00,0.00,-3.00,4.00,4.00,0.00,2.00,0.00,0.00,4.00,-1.00,-3.00,2.00,-3.00,0.00,-2.00
871,2014-04-14,-3.00,56.00,11.00,27.00,0.00,-6.00,7.00,49.00,-3.00,18.00,0.00,8.00,24.00,4.00,0.00,0.00,11.00,-5.00,1.00,22.00
177,2014-04-14,-3.00,56.00,11.00,27.00,0.00,-6.00,7.00,49.00,-3.00,18.00,0.00,8.00,24.00,4.00,0.00,0.00,11.00,-5.00,1.00,22.00
1390,2014-04-14,-3.00,56.00,11.00,27.00,0.00,-6.00,7.00,49.00,-3.00,18.00,0.00,8.00,24.00,4.00,0.00,0.00,11.00,-5.00,1.00,22.00
871,2014-04-15,4.00,13.00,15.00,19.00,101.00,18.00,1.00,33.00,45.00,-1.00,40.00,22.00,13.00,-1.00,10.00,2.00,3.00,10.00,0.00,14.00
177,2014-04-15,4.00,13.00,15.00,19.00,101.00,18.00,1.00,33.00,45.00,-1.00,40.00,22.00,13.00,-1.00,10.00,2.00,3.00,10.00,0.00,14.00
1390,2014-04-15,4.00,13.00,15.00,19.00,101.00,18.00,1.00,33.00,45.00,-1.00,40.00,22.00,13.00,-1.00,10.00,2.00,3.00,10.00,0.00,14.00
871,2014-04-16,-3.00,22.00,-5.00,-4.00,28.00,24.00,40.00,-6.00,-5.00,-6.00,26.00,-2.00,1.00,1.00,-1.00,20.00,6.00,-2.00,6.00,19.00
177,2014-04-16,-3.00,22.00,-5.00,-4.00,28.00,24.00,40.00,-6.00,-5.00,-6.00,26.00,-2.00,1.00,1.00,-1.00,20.00,6.00,-2.00,6.00,19.00
1390,2014-04-16,-3.00,22.00,-5.00,-4.00,28.00,24.00,40.00,-6.00,-5.00,-6.00,26.00,-2.00,1.00,1.00,-1.00,20.00,6.00,-2.00,6.00,19.00
871,2014-04-17,28.00,-1.00,0.00,10.00,3.00,2.00,-3.00,-5.00,34.00,5.00,37.00,20.00,-2.00,3.00,4.00,2.00,-2.00,1.00,16.00,2.00
177,2014-04-17,28.00,-1.00,0.00,10.00,3.00,2.00,-3.00,-5.00,34.00,5.00,37.00,20.00,-2.00,3.00,4.00,2.00,-2.00,1.00,16.00,2.00
1390,2014-04-17,28.00,-1.00,0.00,10.00,3.00,2.00,-3.00,-5.00,34.00,5.00,37.00,20.00,-2.00,3.00,4.00,2.00,-2.00,1.00,16.00,2.00
871,2014-04-18,27.00,30.00,-3.00,3.00,5.00,21.00,-3.00,32.00,15.00,1.00,-1.00,16.00,35.00,3.00,22.00,25.00,5.00,0.00,34.00,-4.00
177,2014-04-18,27.00,30.00,-3.00,3.00,5.00,21.00,-3.00,32.00,15.00,1.00,-1.00,16.00,35.00,3.00,22.00,25.00,5.00,0.00,34.00,-4.00
1227,2014-04-19,-3.00,-2.00,-1.00,-3.00,-2.00,14.00,-1.00,12.00,5.00,-6.00,-1.00,-3.00,4.00,25.00,39.00,-1.00,25.00,0.00,-4.00,-3.00
1390,2014-04-19,-3.00,-2.00,-1.00,-3.00,-2.00,14.00,-1.00,12.00,5.00,-6.00,-1.00,-3.00,4.00,25.00,39.00,-1.00,25.00,0.00,-4.00,-3.00
871,2014-04-20,7.00,-5.00,-1.00,-2.00,0.00,21.00,-1.00,-3.00,7.00,-6.00,-8.00,-3.00,24.00,28.00,-4.00,-7.00,-2.00,-5.00,-8.00,-1.00
177,2014-04-20,7.00,-5.00,-1.00,-2.00,0.00,21.00,-1.00,-3.00,7.00,-6.00,-8.00,-3.00,24.00,28.00,-4.00,-7.00,-2.00,-5.00,-8.00,-1.00
1390,2014-04-20,7.00,-5.00,-1.00,-2.00,0.00,21.00,-1.00,-3.00,7.00,-6.00,-8.00,-3.00,24.00,28.00,-4.00,-7.00,-2.00,-5.00,-8.00,-1.00
871,2014-04-21,-6.00,-3.00,-6.00,1.00,-2.00,-1.00,-1.00,3.00,-3.00,-4.00,-5.00,8.00,-9.00,-1.00,1.00,-3.00,10.00,-1.00,-2.00,-1.00
177,2014-04-21,-6.00,-3.00,-6.00,1.00,-2.00,-1.00,-1.00,3.00,-3.00,-4.00,-5.00,8.00,-9.00,-1.00,1.00,-3.00,10.00,-1.00,-2.00,-1.00
1390,2014-04-21,-6.00,-3.00,-6.00,1.00,-2.00,-1.00,-1.00,3.00,-3.00,-4.00,-5.00,8.00,-9.00,-1.00,1.00,-3.00,10.00,-1.00,-2.00,-1.00
871,2014-04-22,0.00,-1.00,14.00,-1.00,-4.00,8.00,15.00,-3.00,-1.00,2.00,-1.00,6.00,-4.00,6.00,20.00,6.00,-3.00,5.00,-1.00,-3.00
177,2014-04-22,0.00,-1.00,14.00,-1.00,-4.00,8.00,15.00,-3.00,-1.00,2.00,-1.00,6.00,-4.00,6.00,20.00,6.00,-3.00,5.00,-1.00,-3.00
1390,2014-04-22,0.00,-1.00,14.00,-1.00,-4.00,8.00,15.00,-3.00,-1.00,2.00,-1.00,6.00,-4.00,6.00,20.00,6.00,-3.00,5.00,-1.00,-3.00
871,2014-04-23,16.00,-2.00,-4.00,-6.00,3.00,1.00,7.00,0.00,-3.00,11.00,14.00,9.00,10.00,29.00,-2.00,-2.00,-2.00,12.00,1.00,-3.00
177,2014-04-23,16.00,-2.00,-4.00,-6.00,3.00,1.00,7.00,0.00,-3.00,11.00,14.00,9.00,10.00,29.00,-2.00,-2.00,-2.00,12.00,1.00,-3.00
1390,2014-04-23,16.00,-2.00,-4.00,-6.00,3.00,1.00,7.00,0.00,-3.00,11.00,14.00,9.00,10.00,29.00,-2.00,-2.00,-2.00,12.00,1.00,-3.00
871,2014-04-24,-1.00,13.00,-3.00,1.00,-4.00,58.00,-1.00,-4.00,-3.00,4.00,8.00,-6.00,-1.00,-1.00,-3.00,-1.00,4.00,-4.00,0.00,-3.00
177,2014-04-24,-1.00,13.00,-3.00,1.00,-4.00,58.00,-1.00,-4.00,-3.00,4.00,8.00,-6.00,-1.00,-1.00,-3.00,-1.00,4.00,-4.00,0.00,-3.00
1390,2014-04-24,-1.00,13.00,-3.00,1.00,-4.00,58.00,-1.00,-4.00,-3.00,4.00,8.00,-6.00,-1.00,-1.00,-3.00,-1.00,4.00,-4.00,0.00,-3.00
871,2014-04-25,8.00,-6.00,-6.00,-5.00,0.00,-3.00,6.00,0.00,0.00,22.00,21.00,0.00,10.00,-3.00,0.00,-5.00,10.00,-2.00,-1.00,-4.00
177,2014-04-25,8.00,-6.00,-6.00,-5.00,0.00,-3.00,6.00,0.00,0.00,22.00,21.00,0.00,10.00,-3.00,0.00,-5.00,10.00,-2.00,-1.00,-4.00
1390,2014-04-25,8.00,-6.00,-6.00,-5.00,0.00,-3.00,6.00,0.00,0.00,22.00,21.00,0.00,10.00,-3.00,0.00,-5.00,10.00,-2.00,-1.00,-4.00
1363,2014-04-26,-2.00,0.00,-1.00,29.00,11.00,-4.00,-2.00,0.00,-5.00,-4.00,-3.00,-2.00,-2.00,0.00,18.00,-2.00,-1.00,-2.00,-1.00,-5.00
1390,2014-04-26,-2.00,0.00,-1.00,29.00,11.00,-4.00,-2.00,0.00,-5.00,-4.00,-3.00,-2.00,-2.00,0.00,18.00,-2.00,-1.00,-2.00,-1.00,-5.00
871,2014-04-27,-3.00,44.00,-4.00,-4.00,-6.00,3.00,-1.00,-5.00,-1.00,4.00,96.00,-1.00,0.00,41.00,1.00,22.00,5.00,22.00,-5.00,-2.00
177,2014-04-27,-3.00,44.00,-4.00,-4.00,-6.00,3.00,-1.00,-5.00,-1.00,4.00,96.00,-1.00,0.00,41.00,1.00,22.00,5.00,22.00,-5.00,-2.00
1390,2014-04-27,-3.00,44.00,-4.00,-4.00,-6.00,3.00,-1.00,-5.00,-1.00,4.00,96.00,-1.00,0.00,41.00,1.00,22.00,5.00,22.00,-5.00,-2.00
871,2014-04-28,4.00,-4.00,-3.00,14.00,7.00,8.00,19.00,-3.00,-1.00,17.00,12.00,8.00,7.00,-1.00,49.00,-4.00,21.00,-2.00,1.00,4.00
177,2014-04-28,4.00,-4.00,-3.00,14.00,7.00,8.00,19.00,-3.00,-1.00,17.00,12.00,8.00,7.00,-1.00,49.00,-4.00,21.00,-2.00,1.00,4.00
1390,2014-04-28,4.00,-4.00,-3.00,14.00,7.00,8.00,19.00,-3.00,-1.00,17.00,12.00,8.00,7.00,-1.00,49.00,-4.00,21.00,-2.00,1.00,4.00
871,2014-04-29,-4.00,-4.00,37.00,-6.00,0.00,-3.00,4.00,8.00,-3.00,-3.00,-1.00,17.00,282.00,-2.00,96.00,-2.00,0.00,2.00,0.00,1.00
177,2014-04-29,-4.00,-4.00,37.00,-6.00,0.00,-3.00,4.00,8.00,-3.00,-3.00,-1.00,17.00,282.00,-2.00,96.00,-2.00,0.00,2.00,0.00,1.00
1390,2014-04-29,-4.00,-4.00,37.00,-6.00,0.00,-3.00,4.00,8.00,-3.00,-3.00,-1.00,17.00,282.00,-2.00,96.00,-2.00,0.00,2.00,0.00,1.00
871,2014-04-30,-2.00,65.00,0.00,11.00,8.00,-3.00,22.00,8.00,-2.00,8.00,-5.00,0.00,22.00,0.00,-2.00,-2.00,-2.00,0.00,45.00,3.00
177,2014-04-30,-2.00,65.00,0.00,11.00,8.00,-3.00,22.00,8.00,-2.00,8.00,-5.00,0.00,22.00,0.00,-2.00,-2.00,-2.00,0.00,45.00,3.00
1390,2014-04-30,-2.00,65.00,0.00,11.00,8.00,-3.00,22.00,8.00,-2.00,8.00,-5.00,0.00,22.00,0.00,-2.00,-2.00,-2.00,0.00,45.00,3.00
871,2014-05-01,8.00,-4.00,-3.00,-1.00,-2.00,13.00,24.00,-1.00,-3.00,-1.00,5.00,25.00,-1.00,1440,20.00,2.00,0.00,11.00,-1.00,0.00
177,2014-05-01,8.00,-4.00,-3.00,-1.00,-2.00,13.00,24.00,-1.00,-3.00,-1.00,5.00,25.00,-1.00,1440,20.00,2.00,0.00,11.00,-1.00,0.00
1390,2014-05-01,8.00,-4.00,-3.00,-1.00,-2.00,13.00,24.00,-1.00,-3.00,-1.00,5.00,25.00,-1.00,1440,20.00,2.00,0.00,11.00,-1.00,0.00
2210,2014-05-02,24.00,9.00,13.00,0.00,4.00,0.00,-4.00,2.00,-2.00,-2.00,3.00,5.00,12.00,-1.00,3.00,1.00,20.00,7.00,-2.00,2.00
177,2014-05-02,24.00,9.00,13.00,0.00,4.00,0.00,-4.00,2.00,-2.00,-2.00,3.00,5.00,12.00,-1.00,3.00,1.00,20.00,7.00,-2.00,2.00
1390,2014-05-02,24.00,9.00,13.00,0.00,4.00,0.00,-4.00,2.00,-2.00,-2.00,3.00,5.00,12.00,-1.00,3.00,1.00,20.00,7.00,-2.00,2.00
